Liquid Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Liquefaction Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leakage,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Compression Efficiency,Transmission Length,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.14524435,77.3536158,11.1120934,0.03398036,100,0.01447065,0.02733686,158,7.90731344,259252.489,1.05822263,0.83611557,1.08629904,1.05916173,0.99722774,3.2122,2.7649,0.71522315,6.69232315,,0.14524435,77.3536158,0.017035,0.00484758,0.00027473,158,7.90731344,259252.489,1.05822263,0.83611557,1.08629904,1.05916173,0.99722774,100,0.4314,3.0219,2.1623376,5.6156376
0.20770204,83.3781433,8.42999411,0.01866189,100,0.01798917,0.03778043,147,9.44592283,234681.427,1.07395954,1.13397319,0.9075211,1.00111077,1.09436352,3.9195,3.4129,0.61720438,7.94960438,,0.20770204,83.3781433,0.00929522,0.00343651,0.00026263,147,9.44592283,234681.427,1.07395954,1.13397319,0.9075211,1.00111077,1.09436352,100,0.4356,2.9286,2.15565967,5.51985967
0.13486363,64.6323538,12.7741475,0.01340721,100,0.01895836,0.02759797,189,9.83050637,203801.048,1.18731799,0.95966933,1.08311825,1.0662627,1.05862615,3.1881,2.7348,0.83642183,6.75932183,,0.13486363,64.6323538,0.02726579,0.00333907,0.0003235,189,9.83050637,203801.048,1.18731799,0.95966933,1.08311825,1.0662627,1.05862615,100,0.4349,3.2678,2.38615262,6.08885262
0.08868646,63.9809322,8.11324263,0.03005829,100,0.01394533,0.03309499,191,7.91189873,324092.734,1.12528467,1.1166189,0.84972072,1.00410178,0.84681799,2.6376,2.2119,0.66408734,5.51358734,,0.08868646,63.9809322,0.03118318,0.0034112,0.00031853,191,7.91189873,324092.734,1.12528467,1.1166189,0.84972072,1.00410178,0.84681799,100,0.4382,3.2852,1.81931326,5.54271326
0.07516655,56.8788958,13.3617692,0.01955926,100,0.01564727,0.04958314,215,8.77585888,215257.108,0.86653085,0.9781831,0.95911989,1.14362886,1.01322677,2.1779,1.8113,0.81430269,4.80350269,,0.07516655,56.8788958,0.02324073,0.00221614,0.00027516,215,8.77585888,215257.108,0.86653085,0.9781831,0.95911989,1.14362886,1.01322677,100,0.4347,3.453,2.10963155,5.99733155
0.2132009,61.5864372,12.2511115,0.00718592,100,0.01313997,0.04810438,199,9.00586307,259897.625,1.03731079,1.09997413,0.84135423,1.10410359,1.07466462,3.9613,3.4133,0.74999063,8.12459063,,0.2132009,61.5864372,0.02851975,0.00332835,0.00028661,199,9.00586307,259897.625,1.03731079,1.09997413,0.84135423,1.10410359,1.07466462,100,0.4375,3.3426,2.47647065,6.25657065
0.22317641,80.165019,8.73189211,0.01156431,100,0.01982555,0.04517462,153,9.10605407,311235.416,0.86517272,1.15872233,0.98810768,0.84484909,1.10206964,3.8805,3.3869,0.68881036,7.95621036,,0.22317641,80.165019,0.04778399,0.00250621,0.00037782,153,9.10605407,311235.416,0.86517272,1.15872233,0.98810768,0.84484909,1.10206964,100,0.4411,2.9939,2.37329444,5.80829444
0.21247276,84.0047169,7.65756559,0.05216577,100,0.01898574,0.02189059,146,10.9030966,251605.38,1.02798223,0.80520589,0.99392066,1.14161913,1.00116999,3.9664,3.5057,0.65935652,8.13145652,,0.21247276,84.0047169,0.03573112,0.00338336,0.0003065,146,10.9030966,251605.38,1.02798223,0.80520589,0.99392066,1.14161913,1.00116999,100,0.4333,2.9281,2.27106546,5.63246546
0.11756692,67.6328135,10.4992623,0.01246619,100,0.01559677,0.03999392,181,9.59568911,295483.53,0.83575826,1.11874306,0.99271345,1.07702787,0.84471042,2.6189,2.231,0.73513393,5.58503393,,0.11756692,67.6328135,0.01954492,0.00392891,0.0003181,181,9.59568911,295483.53,0.83575826,1.11874306,0.99271345,1.07702787,0.84471042,100,0.4367,3.2057,2.09515022,5.73755022
0.13492672,84.5536423,13.8418822,0.03845669,100,0.0208123,0.03273578,145,7.97048166,380795.586,0.88282146,0.8507468,1.12712216,1.03254197,0.91874135,2.9498,2.5358,0.6797484,6.1653484,,0.13492672,84.5536423,0.04384213,0.00272633,0.00032349,145,7.97048166,380795.586,0.88282146,0.8507468,1.12712216,1.03254197,0.91874135,100,0.4352,2.9229,2.03119729,5.38929729
0.09538094,68.8696814,8.41143847,0.01469348,100,0.01827055,0.03463622,178,9.75315022,242256.82,0.80775523,0.94484198,0.98814716,0.96953533,1.0454704,2.3055,1.9614,0.71010761,4.97700761,,0.09538094,68.8696814,0.03235745,0.00332107,0.00021797,178,9.75315022,242256.82,0.80775523,0.94484198,0.98814716,0.96953533,1.0454704,100,0.4353,3.1865,1.95034415,5.57214415
0.19915349,56.433897,10.3836513,0.02257419,100,0.01913191,0.00948169,217,11.1133771,210493.147,1.09867907,0.92104509,1.06261401,1.08690627,0.84517653,3.7849,3.3525,0.96764012,8.10504012,,0.19915349,56.433897,0.01196064,0.00568703,0.00031044,217,11.1133771,210493.147,1.09867907,0.92104509,1.06261401,1.08690627,0.84517653,100,0.4323,3.4634,2.92572598,6.82142598
0.13124919,69.2833376,14.7237916,0.0480283,100,0.01850322,0.01615466,177,10.1924877,230693.471,1.18133454,0.81150639,1.1259469,0.8427572,1.0996865,3.1909,2.7516,0.80852769,6.75102769,,0.13124919,69.2833376,0.02984943,0.00386168,0.0002816,177,10.1924877,230693.471,1.18133454,0.81150639,1.1259469,0.8427572,1.0996865,100,0.4327,3.1772,2.31440319,5.92430319
0.07937852,57.1039772,10.307775,0.01830915,100,0.02065508,0.04313899,214,11.1724934,244543.278,0.92748375,0.83531463,1.0177546,0.82763684,0.87991402,2.2757,1.9083,0.86038289,5.04438289,,0.07937852,57.1039772,0.03801188,0.00519996,0.0003396,214,11.1724934,244543.278,0.92748375,0.83531463,1.0177546,0.82763684,0.87991402,100,0.4342,3.4524,2.23029862,6.11689862
0.07910905,59.4768095,14.5745053,0.010075,100,0.01718838,0.0307948,206,10.4552909,329189.479,0.82112021,1.09986422,0.93772888,0.87684486,1.19996126,2.1659,1.8206,0.76903734,4.75553734,,0.07910905,59.4768095,0.03130207,0.00629694,0.00029228,206,10.4552909,329189.479,0.82112021,1.09986422,0.93772888,0.87684486,1.19996126,100,0.4379,3.3952,2.02650537,5.85960537
0.10343081,82.6551914,7.45946836,0.03344662,100,0.0140562,0.02474669,148,11.1707676,236986.506,0.91999235,0.91628492,0.89935546,1.10929911,0.86028292,2.5311,2.1636,0.55793771,5.25263771,,0.10343081,82.6551914,0.00272284,0.00582926,0.00030449,148,11.1707676,236986.506,0.91999235,0.91628492,0.89935546,1.10929911,0.86028292,100,0.431,2.9342,1.64315542,5.00835542
0.1264233,74.6234369,14.3595757,0.00922899,100,0.01909758,0.02397893,164,11.0825633,229773.653,0.84993939,1.01643403,1.07893744,1.08046529,1.04241283,2.6966,2.3316,0.72750902,5.75570902,,0.1264233,74.6234369,0.02675925,0.00616523,0.00035929,164,11.0825633,229773.653,0.84993939,1.01643403,1.07893744,1.08046529,1.04241283,100,0.4358,3.0759,2.11485669,5.62655669
0.11321158,72.1866608,13.8792586,0.01898452,100,0.01448913,0.03048148,170,8.41023824,351433.671,1.16953983,0.85895107,0.89743123,1.13684914,0.91775296,2.9827,2.5213,0.63517058,6.13917058,,0.11321158,72.1866608,0.00985663,0.00479378,0.00029184,170,8.41023824,351433.671,1.16953983,0.85895107,0.89743123,1.13684914,0.91775296,100,0.4309,3.1155,1.85099129,5.39739129
0.10089885,83.8418722,12.1078115,0.0201454,100,0.01827092,0.03554049,146,9.7365973,332482.612,0.94257236,0.91187499,1.17259502,0.95955112,1.03292501,2.569,2.1741,0.68687388,5.42997388,,0.10089885,83.8418722,0.03138691,0.00182211,0.00031474,146,9.7365973,332482.612,0.94257236,0.91187499,1.17259502,0.95955112,1.03292501,100,0.4346,2.9265,1.92538216,5.28648216
0.06766311,82.1803188,11.1779857,0.03085241,100,0.01185285,0.03301713,149,8.01892045,370440.924,0.85578928,1.09932382,0.97894969,1.18438361,0.93418448,2.1072,1.7509,0.57991462,4.43801462,,0.06766311,82.1803188,0.0056969,0.00299207,0.00020339,149,8.01892045,370440.924,0.85578928,1.09932382,0.97894969,1.18438361,0.93418448,100,0.4346,2.9438,1.56223495,4.94063495
0.17970548,89.5710802,9.85583353,0.0517079,100,0.01915768,0.01520843,137,8.37284946,279735.792,0.9195025,1.09973691,0.95305223,0.88605058,1.19339721,3.4632,3.0565,0.58879305,7.10849305,,0.17970548,89.5710802,0.00508246,0.00366533,0.00036046,137,8.37284946,279735.792,0.9195025,1.09973691,0.95305223,0.88605058,1.19339721,100,0.4345,2.8405,1.98907367,5.26407367
0.17823742,70.8759117,7.91180182,0.05413025,100,0.0208071,0.01713386,173,10.1476809,354884.732,1.0884819,1.08317955,0.88158174,1.01388981,0.89807847,3.6561,3.2091,0.6765057,7.5417057,,0.17823742,70.8759117,0.04778215,0.00282733,0.0002278,173,10.1476809,354884.732,1.0884819,1.08317955,0.88158174,1.01388981,0.89807847,100,0.4398,3.1547,2.17135432,5.76585432
0.11119465,76.9453382,12.0230756,0.02749744,100,0.01650695,0.04234156,159,11.0618154,340710.437,0.84066634,1.17521021,1.10973778,1.16667755,0.96799448,2.5873,2.1959,0.71398932,5.49718932,,0.11119465,76.9453382,0.02933413,0.00615985,0.00036491,159,11.0618154,340710.437,0.84066634,1.17521021,1.10973778,1.16667755,0.96799448,100,0.439,3.0375,2.0334564,5.5099564
0.06686506,52.645998,10.9571719,0.03976714,100,0.01253797,0.0095777,232,8.21711295,353336.871,1.05118704,0.83481023,1.00745139,1.19399569,0.96082652,2.3037,1.9264,0.90698495,5.13708495,,0.06686506,52.645998,0.04689016,0.00243248,0.00036251,232,8.21711295,353336.871,1.05118704,0.83481023,1.00745139,1.19399569,0.96082652,100,0.4354,3.5781,2.29816619,6.31166619
0.17911819,53.1692362,9.7867837,0.02876095,100,0.01100824,0.01891297,230,9.06090479,245716.608,1.19920354,1.03387597,1.03090849,0.81166151,1.12939746,3.723,3.2351,0.97647072,7.93457072,,0.17911819,53.1692362,0.00633032,0.00426278,0.00021001,230,9.06090479,245716.608,1.19920354,1.03387597,1.03090849,0.81166151,1.12939746,100,0.4335,3.55,2.88273243,6.86623243
0.17642382,62.3709488,14.8858733,0.05380007,100,0.01427356,0.02316986,196,8.41441133,361439.431,1.04505215,1.0257735,1.01688581,0.91871979,1.19296086,3.6341,3.1572,0.83888855,7.63018855,,0.17642382,62.3709488,0.01127232,0.00549513,0.00038565,196,8.41441133,361439.431,1.04505215,1.0257735,1.01688581,0.91871979,1.19296086,100,0.434,3.3144,2.55634712,6.30474712
0.16934706,56.8926764,7.45701647,0.04988015,100,0.01668211,0.01174439,215,10.9363163,270572.174,0.81520686,1.19045584,1.04739933,0.80349758,0.98505247,3.1908,2.8245,0.93089419,6.94619419,,0.16934706,56.8926764,0.00731902,0.00624844,0.00038803,215,10.9363163,270572.174,0.81520686,1.19045584,1.04739933,0.80349758,0.98505247,100,0.4364,3.4495,2.73749177,6.62339177
0.16370753,89.8139477,9.33999586,0.03907266,100,0.01354956,0.01316617,136,9.24024746,331279.814,0.83255281,1.14364259,0.92216525,1.1262213,1.04040434,3.1523,2.7682,0.56118721,6.48168721,,0.16370753,89.8139477,0.00913805,0.00348255,0.00027785,136,9.24024746,331279.814,0.83255281,1.14364259,0.92216525,1.1262213,1.04040434,100,0.4358,2.8334,1.87292955,5.14212955
0.07909012,57.5858736,10.851645,0.01634027,100,0.01602083,0.01899052,213,8.93491287,370977.819,0.82947221,1.19756215,1.17637339,1.0656965,0.8834214,2.174,1.8363,0.96326104,4.97356104,,0.07909012,57.5858736,0.04521717,0.00453334,0.00024847,213,8.93491287,370977.819,0.82947221,1.19756215,1.17637339,1.0656965,0.8834214,100,0.4415,3.4503,2.48090323,6.37270323
0.22489479,63.9959908,12.4069419,0.03945392,100,0.01922492,0.04186634,191,9.1056443,230765.736,0.88124275,0.96075637,1.08127313,0.91755002,0.88072045,3.982,3.4853,0.89260463,8.35990463,,0.22489479,63.9959908,0.04538915,0.00226671,0.00029419,191,9.1056443,230765.736,0.88124275,0.96075637,1.08127313,0.91755002,0.88072045,100,0.4374,3.2896,2.84343046,6.57043046
0.18861289,64.9143553,9.67135286,0.01519881,100,0.01687893,0.04287349,189,10.8060962,366892.04,1.1972486,0.96444781,1.16507187,1.13153465,0.8202318,3.8786,3.3349,0.91311792,8.12661792,,0.18861289,64.9143553,0.00647001,0.00530117,0.00029493,189,10.8060962,366892.04,1.1972486,0.96444781,1.16507187,1.13153465,0.8202318,100,0.4323,3.2605,2.77354725,6.46634725
0.08351769,87.5708866,9.99442625,0.03655703,100,0.01524747,0.01447346,140,7.97885134,353000.224,0.9075038,0.90296934,1.09164596,0.87539637,0.87936327,2.3282,1.9726,0.61023987,4.91103987,,0.08351769,87.5708866,0.04860417,0.00194928,0.00028602,140,7.97885134,353000.224,0.9075038,0.90296934,1.09164596,0.87539637,0.87936327,100,0.4368,2.8816,1.68888821,5.00728821
0.15545626,88.1139612,9.87463617,0.03805427,100,0.01311391,0.02766715,139,11.2736823,376906.145,0.88198819,0.97575638,1.03456411,0.91280401,1.14472682,3.1476,2.7263,0.61810612,6.49200612,,0.15545626,88.1139612,0.03616049,0.00172781,0.00033199,139,11.2736823,376906.145,0.88198819,0.97575638,1.03456411,0.91280401,1.14472682,100,0.4364,2.8683,1.97344129,5.27814129
0.06093061,81.2002563,9.20547628,0.04895803,100,0.0161695,0.01520328,151,9.88221967,275656.617,0.92029591,0.9184016,1.18392339,0.88284142,1.14592755,2.0634,1.7292,0.68973427,4.48233427,,0.06093061,81.2002563,0.01727278,0.00188661,0.00027287,151,9.88221967,275656.617,0.92029591,0.9184016,1.18392339,0.88284142,1.14592755,100,0.4329,2.9634,1.78775344,5.18405344
0.19115525,65.3658438,12.0528035,0.03651493,100,0.01397679,0.0059315,187,8.55777612,302619.255,0.94909625,1.01027205,0.92349758,1.1685622,0.96591527,3.5862,3.1735,0.75375619,7.51345619,,0.19115525,65.3658438,0.00436863,0.00600632,0.00026207,187,8.55777612,302619.255,0.94909625,1.01027205,0.92349758,1.1685622,0.96591527,100,0.4328,3.2453,2.41414374,6.09224374
0.14927893,77.9285336,13.7134318,0.0439146,100,0.01541344,0.01864363,157,9.23907692,270353.568,1.16490717,1.0461889,0.91569819,0.84210684,1.19039862,3.3904,2.9298,0.62296538,6.94316538,,0.14927893,77.9285336,0.0312802,0.00211473,0.00026428,157,9.23907692,270353.568,1.16490717,1.0461889,0.91569819,0.84210684,1.19039862,100,0.4369,3.0195,1.95258832,5.40898832
0.0704578,83.1714678,7.80497599,0.04016759,100,0.01025281,0.01199704,147,8.14664669,363013.303,0.95968118,0.95966961,1.03184786,0.87388246,1.05882156,2.2316,1.8732,0.60018639,4.70498639,,0.0704578,83.1714678,0.01378089,0.00577195,0.00033234,147,8.14664669,363013.303,0.95968118,0.95966961,1.03184786,0.87388246,1.05882156,100,0.4332,2.9301,1.62798246,4.99128246
0.1469678,87.5579643,9.13694525,0.01158484,100,0.01328746,0.00536378,140,8.6706023,362030.041,0.9667038,0.88523262,1.16526628,1.09330494,1.07940247,3.06,2.6688,0.67850495,6.40730495,,0.1469678,87.5579643,0.03064148,0.00597435,0.00033174,140,8.6706023,362030.041,0.9667038,0.88523262,1.16526628,1.09330494,1.07940247,100,0.4341,2.8759,2.09331477,5.40331477
0.22304347,85.7276106,10.1130872,0.03704629,100,0.02015197,0.00769918,143,10.4186021,278828.037,1.06430449,0.9472645,0.86466866,1.08860366,0.87073572,4.068,3.6299,0.59245081,8.29035081,,0.22304347,85.7276106,0.03754955,0.00332716,0.00023155,143,10.4186021,278828.037,1.06430449,0.9472645,0.86466866,1.08860366,0.87073572,100,0.436,2.904,2.15182631,5.49182631
0.17663089,51.0236073,14.4149814,0.05174596,100,0.01475109,0.04077383,240,10.4427016,238320.315,0.87488012,1.16294973,1.02537665,0.93318865,1.0924557,3.4309,2.9698,1.01142987,7.41212987,,0.17663089,51.0236073,0.04748596,0.0047359,0.00033049,240,10.4427016,238320.315,0.87488012,1.16294973,1.02537665,0.93318865,1.0924557,100,0.4412,3.6342,2.94508661,7.02048661
0.14774221,74.301362,13.7168832,0.01660113,100,0.01694974,0.01636254,165,9.31386461,306936.014,0.99673085,1.14676278,0.97584181,0.9260803,0.82746341,3.1317,2.7191,0.68305098,6.53385098,,0.14774221,74.301362,0.0104021,0.00326657,0.00023693,165,9.31386461,306936.014,0.99673085,1.14676278,0.97584181,0.9260803,0.82746341,100,0.436,3.0773,2.08547479,5.59877479
0.22559914,84.7683334,7.18181753,0.02301308,100,0.01893086,0.02323407,145,8.76288202,208928.978,0.90620861,1.00402286,1.19698148,0.83390152,1.07821553,3.8952,3.4573,0.76099935,8.11349935,,0.22559914,84.7683334,0.00929162,0.00182448,0.00027148,145,8.76288202,208928.978,0.90620861,1.00402286,1.19698148,0.83390152,1.07821553,100,0.4334,2.9102,2.55470402,5.89830402
0.09925312,76.6051245,13.4889226,0.02516692,100,0.01337761,0.02403542,160,8.85644536,324717.605,1.16767802,0.90101111,0.81182728,0.82193248,1.13957593,2.8088,2.3691,0.54771415,5.72561415,,0.09925312,76.6051245,0.03000057,0.00610198,0.00021107,160,8.85644536,324717.605,1.16767802,0.90101111,0.81182728,0.82193248,1.13957593,100,0.4342,3.0441,1.60036015,5.07866015
0.06886948,55.1178265,11.1420436,0.05455794,100,0.01138591,0.03241436,222,10.1271276,215005.934,0.88878984,0.89915025,1.08298602,1.16172774,1.11072981,2.1322,1.7819,0.9244309,4.8385309,,0.06886948,55.1178265,0.04436942,0.00464485,0.00034316,222,10.1271276,215005.934,0.88878984,0.89915025,1.08298602,1.16172774,1.11072981,100,0.4361,3.5106,2.35859378,6.30529378
0.09736319,86.1716127,8.80957651,0.03393203,100,0.01676378,0.03997409,142,9.92601967,364435.995,1.0585669,1.14074681,1.05541315,1.10279596,1.1086602,2.6809,2.2555,0.61056621,5.54696621,,0.09736319,86.1716127,0.03155097,0.00308742,0.00024879,142,9.92601967,364435.995,1.0585669,1.14074681,1.05541315,1.10279596,1.1086602,100,0.4386,2.8942,1.7391498,5.0719498
0.08457365,82.6555824,9.44556189,0.0203277,100,0.01412362,0.00390351,148,10.3167737,288521.397,0.90580254,0.97379577,1.18199868,0.9958421,1.04568703,2.2812,1.947,0.68876088,4.91696088,,0.08457365,82.6555824,0.01559772,0.00320651,0.00038341,148,10.3167737,288521.397,0.90580254,0.97379577,1.18199868,0.9958421,1.04568703,100,0.4337,2.9384,1.87877179,5.25087179
0.16866605,51.7288542,9.94202852,0.01940709,100,0.01992373,0.02237722,237,8.07980189,397612.178,0.91527152,0.9033478,0.86946564,1.05507209,0.93356874,3.307,2.8885,0.87472693,7.07022693,,0.16866605,51.7288542,0.0136626,0.00584407,0.00037399,237,8.07980189,397612.178,0.91527152,0.9033478,0.86946564,1.05507209,0.93356874,100,0.4322,3.5994,2.58596449,6.61756449
0.07194685,56.5979099,12.0625873,0.02576363,100,0.01736525,0.00406865,216,9.64538233,261640.894,1.03925352,0.95693891,1.18208098,1.04706004,0.97666628,2.3037,1.9453,0.98090757,5.22990757,,0.07194685,56.5979099,0.04640664,0.0027486,0.00020139,216,9.64538233,261640.894,1.03925352,0.95693891,1.18208098,1.04706004,0.97666628,100,0.4374,3.4696,2.48731157,6.39431157
0.12078072,76.5751886,14.4072747,0.00639371,100,0.01680089,0.01237025,160,9.22442045,369399.965,1.14186902,1.15158265,0.84067907,0.89367788,0.81666973,2.9928,2.5632,0.5772295,6.1332295,,0.12078072,76.5751886,0.03145748,0.0051853,0.00028657,160,9.22442045,369399.965,1.14186902,1.15158265,0.84067907,0.89367788,0.81666973,100,0.4388,3.0459,1.74297998,5.22767998
0.1517966,79.1689301,13.1586471,0.00701991,100,0.01306155,0.02716458,155,8.65561712,326100.266,0.81372776,1.04982479,0.95449758,1.07658761,0.9913873,2.9755,2.5744,0.63460379,6.18450379,,0.1517966,79.1689301,0.03001242,0.00476498,0.00034945,155,8.65561712,326100.266,0.81372776,1.04982479,0.95449758,1.07658761,0.9913873,100,0.4369,3.0036,1.99906225,5.43956225
0.20907035,67.9542685,9.35912371,0.02345331,100,0.02085723,0.03523974,180,8.73779283,282960.975,0.99438968,1.09236052,0.82332592,1.03079593,0.97009695,3.8675,3.3842,0.68278472,7.93448472,,0.20907035,67.9542685,0.00592969,0.0031417,0.00035926,180,8.73779283,282960.975,0.99438968,1.09236052,0.82332592,1.03079593,0.97009695,100,0.4345,3.1924,2.29662883,5.92352883
0.1794714,79.9755764,14.4695811,0.04268236,100,0.02015836,0.04969322,153,8.06611817,242580.664,1.14013834,0.89471414,0.84746623,1.01477149,1.02796042,3.7867,3.2473,0.59328007,7.62728007,,0.1794714,79.9755764,0.03290182,0.00362918,0.00034495,153,8.06611817,242580.664,1.14013834,0.89471414,0.84746623,1.01477149,1.02796042,100,0.4345,2.9867,1.99086493,5.41206493
0.14586099,76.4300585,7.95919657,0.0208758,100,0.0202139,0.01391774,160,8.84100056,333839.643,0.97456689,0.99548123,1.08300676,1.0446245,0.92199981,3.0758,2.6836,0.72569266,6.48509266,,0.14586099,76.4300585,0.03555475,0.002986,0.00028454,160,8.84100056,333839.643,0.97456689,0.99548123,1.08300676,1.0446245,0.92199981,100,0.4366,3.0457,2.17454349,5.65684349
0.22032952,80.3825951,10.6765418,0.02798718,100,0.01361231,0.04801289,152,9.56837718,200083.554,1.15947647,1.04363334,0.87990785,0.97984898,0.83113663,4.2176,3.6385,0.62587094,8.48197094,,0.22032952,80.3825951,0.02456648,0.00361943,0.00034217,152,9.56837718,200083.554,1.15947647,1.04363334,0.87990785,0.97984898,0.83113663,100,0.436,2.976,2.22712108,5.63912108
0.19216034,85.2618361,7.7519269,0.05114837,100,0.01254187,0.03771622,144,9.62016425,294338.214,0.92358718,1.1123852,1.14040031,1.14812744,0.92279336,3.6576,3.1767,0.70678485,7.54108485,,0.19216034,85.2618361,0.03414901,0.00525815,0.00037147,144,9.62016425,294338.214,0.92358718,1.1123852,1.14040031,1.14812744,0.92279336,100,0.4385,2.9131,2.32434445,5.67594445
0.21770776,67.8875446,8.78099394,0.01153972,100,0.01015636,0.02819775,180,10.6736124,325305.712,1.18656149,0.92712438,0.83519645,0.99669802,0.80855753,4.1412,3.6017,0.68785418,8.43075418,,0.21770776,67.8875446,0.01148729,0.00354362,0.00025419,180,10.6736124,325305.712,1.18656149,0.92712438,0.83519645,0.99669802,0.80855753,100,0.4323,3.1936,2.35865051,5.98455051
0.08187648,89.779191,7.03956079,0.01192421,100,0.02070252,0.00631138,137,11.0983186,347891.748,1.0158402,1.09490349,1.11501341,0.95778425,1.05140827,2.3775,2.0223,0.60958639,5.00938639,,0.08187648,89.779191,0.017979,0.00499027,0.00029261,137,11.0983186,347891.748,1.0158402,1.09490349,1.11501341,0.95778425,1.05140827,100,0.4361,2.8457,1.67985051,4.96165051
0.21339018,80.4957962,9.47971487,0.04453322,100,0.01381546,0.01914716,152,10.6096437,242014.229,0.95379086,0.92299488,0.85490918,0.81558716,0.98700535,3.8677,3.4177,0.60867736,7.89407736,,0.21339018,80.4957962,0.03636878,0.00176437,0.00032475,152,10.6096437,242014.229,0.95379086,0.92299488,0.85490918,0.81558716,0.98700535,100,0.4355,2.9792,2.15682986,5.57152986
0.19853662,66.7570257,7.25715685,0.05149129,100,0.0121383,0.02097806,183,9.35728726,373443.115,0.85266871,1.11400778,1.16893101,1.16234004,0.82154081,3.6295,3.194,0.89430395,7.71780395,,0.19853662,66.7570257,0.01312084,0.0045317,0.00028085,183,9.35728726,373443.115,0.85266871,1.11400778,1.16893101,1.16234004,0.82154081,100,0.4358,3.2186,2.77560057,6.43000057
