Liquid Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Liquefaction Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leakage,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Pipeline Station Capital Cost,Pipeline Capital Cost,Transmission Length,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.19705363,77.8331423,8.59390879,0.01335422,100,0.0180131,0.04107935,13,10.4311352,363579.214,0.93402009,1.10344975,0.80011683,0.97024744,0.85502098,4.3917,3.7214,0.59002652,8.70312652,,0.19705363,77.8331423,0.00237666,0.00316032,0.00022239,13,10.4311352,363579.214,0.93402009,1.10344975,0.80011683,0.97024744,100,0.85502098,2.3287,3.023,2.04802484,7.39972484
0.18452867,77.8803444,12.8419547,0.01805891,100,0.01944524,0.02868184,13,10.8300862,279968.083,0.86493492,0.97296112,1.15481515,1.1664552,0.9501899,4.0861,3.483,0.77266809,8.34176809,,0.18452867,77.8803444,0.04121195,0.00328453,0.00020715,13,10.8300862,279968.083,0.86493492,0.97296112,1.15481515,1.1664552,100,0.9501899,2.3303,3.029,2.42961041,7.78891041
0.14258928,69.6672392,7.46024752,0.01260796,100,0.01414162,0.0408855,15,10.3552665,321840.847,1.01521201,0.86758883,0.98455505,1.08636634,0.84533479,3.9004,3.2499,0.72336698,7.87366698,,0.14258928,69.6672392,0.00966718,0.00507995,0.00024753,15,10.3552665,321840.847,1.01521201,0.86758883,0.98455505,1.08636634,100,0.84533479,2.3233,3.2232,2.16611448,7.71261448
0.18235049,81.9471836,14.8842731,0.01024716,100,0.01699284,0.00387743,13,8.94906352,204051.936,0.86759977,1.02346265,1.12782226,1.17389872,1.04716036,3.9904,3.4333,0.7226916,8.1463916,,0.18235049,81.9471836,0.00180768,0.00632321,0.00022088,13,8.94906352,204051.936,0.86759977,1.02346265,1.12782226,1.17389872,100,1.04716036,2.3265,3.0221,2.31856765,7.66716765
0.16101681,65.2044916,11.0109429,0.00990648,100,0.01727543,0.0177044,16,9.68761702,250940.645,0.87293744,0.89743989,1.18591986,1.10951803,1.09345043,3.7856,3.2197,0.90795575,7.91325575,,0.16101681,65.2044916,0.021681,0.00608261,0.00032274,16,9.68761702,250940.645,0.87293744,0.89743989,1.18591986,1.10951803,100,1.09345043,2.3257,3.3228,2.66170265,8.31020265
0.18183829,78.744278,8.94468832,0.04627334,100,0.01710351,0.01391886,13,11.0029873,268889.725,1.0148035,0.87316005,1.00480428,1.16473,1.16185696,4.3593,3.7308,0.68314939,8.77324939,,0.18183829,78.744278,0.02779499,0.0057471,0.0003008,13,11.0029873,268889.725,1.0148035,0.87316005,1.00480428,1.16473,100,1.16185696,2.3258,3.0246,2.21940674,7.56980674
0.16504313,53.5635519,13.2748036,0.05490492,100,0.01595464,0.03586947,19,11.1904791,250915.229,1.18197665,0.9436621,0.8272337,1.1456351,1.05525167,4.5533,3.8196,0.80994215,9.18284215,,0.16504313,53.5635519,0.02908405,0.00212387,0.00038014,19,11.1904791,250915.229,1.18197665,0.9436621,0.8272337,1.1456351,100,1.05525167,2.3279,3.5958,2.42195821,8.34565821
0.22693435,64.753561,12.6340404,0.00706701,100,0.01517621,0.0069799,16,10.2198726,357037.604,1.0862092,1.15806406,0.95272899,0.81304572,1.02614005,4.931,4.2509,0.79908688,9.98098688,,0.22693435,64.753561,0.04095752,0.00485476,0.00024868,16,10.2198726,357037.604,1.0862092,1.15806406,0.95272899,0.81304572,100,1.02614005,2.3352,3.3314,2.64680315,8.31340315
0.07683805,57.1833849,12.2884507,0.03148696,100,0.02012851,0.02060967,18,8.31930943,264184.034,1.16281304,1.11980526,1.04284716,0.96666582,1.00263793,3.4312,2.7943,0.8756067,7.1011067,,0.07683805,57.1833849,0.01627375,0.00600147,0.00032157,18,8.31930943,264184.034,1.16281304,1.11980526,1.04284716,0.96666582,100,1.00263793,2.3309,3.5088,2.25982304,8.09952304
0.1040907,58.2147789,14.5084815,0.05270814,100,0.0203707,0.04134077,18,8.4505862,229372.036,1.19155807,1.12395103,0.90926728,0.88083317,0.87851059,3.8585,3.1608,0.78078224,7.80008224,,0.1040907,58.2147789,0.02533379,0.0036494,0.00035317,18,8.4505862,229372.036,1.19155807,1.12395103,0.90926728,0.88083317,100,0.87851059,2.3322,3.5104,2.13256458,7.97516458
0.069753,81.1982679,8.47131777,0.03823352,100,0.01904614,0.02678382,13,10.2446035,259924.304,1.07538314,0.82105982,1.12218895,1.07932403,1.02977426,3.1754,2.5831,0.66509668,6.42359668,,0.069753,81.1982679,0.0402383,0.00498036,0.00031547,13,10.2446035,259924.304,1.07538314,0.82105982,1.12218895,1.07932403,100,1.02977426,2.3261,3.0263,1.7628805,7.1152805
0.20023786,53.5004902,9.4444766,0.00914581,100,0.02037306,0.0212475,19,11.0157213,234464.8,1.11441946,0.99511297,1.07654319,0.9367203,1.12036021,4.6779,4.0036,1.02737992,9.70887992,,0.20023786,53.5004902,0.01420156,0.00266393,0.00031171,19,11.0157213,234464.8,1.11441946,0.99511297,1.07654319,0.9367203,100,1.12036021,2.3273,3.5934,3.05345942,8.97415942
0.17253982,72.8127909,13.0006509,0.03139157,100,0.01889703,0.029865,14,9.923771,268446.1,0.81282659,0.94300683,1.05351591,1.09383924,0.95934131,3.8857,3.2985,0.75462206,7.93882206,,0.17253982,72.8127909,0.02766614,0.00601766,0.00034378,14,9.923771,268446.1,0.81282659,0.94300683,1.05351591,1.09383924,100,0.95934131,2.3277,3.1292,2.34647769,7.80337769
0.19325365,65.491066,12.013803,0.01741701,100,0.01491138,0.03302131,16,8.80247285,267957.985,0.95594082,0.84310749,0.91488385,1.17472565,0.87222111,4.3706,3.7033,0.74894729,8.82284729,,0.19325365,65.491066,0.04031224,0.00318595,0.00020242,16,8.80247285,267957.985,0.95594082,0.84310749,0.91488385,1.17472565,100,0.87222111,2.3267,3.3254,2.40209415,8.05419415
0.08606947,50.676856,10.1865087,0.0303428,100,0.01720177,0.02317493,20,10.8230107,265567.291,0.99523616,1.00036795,0.967663,0.99270656,1.14878538,3.2017,2.6318,0.92332082,6.75682082,,0.08606947,50.676856,0.02530523,0.0053877,0.00039875,20,10.8230107,265567.291,0.99523616,1.00036795,0.967663,0.99270656,100,1.14878538,2.3289,3.6822,2.40029636,8.41139636
0.1649319,63.9496899,7.85855055,0.04536538,100,0.01902136,0.007418,16,8.81151211,381938.994,1.07859774,1.15550783,1.03656955,1.13300841,1.03001616,4.3012,3.6644,0.83097575,8.79657575,,0.1649319,63.9496899,0.04937524,0.00388274,0.00030595,16,8.81151211,381938.994,1.07859774,1.15550783,1.03656955,1.13300841,100,1.03001616,2.3363,3.3331,2.48385176,8.15325176
0.06255082,84.2606783,9.84676218,0.03557245,100,0.01295259,0.02936833,12,10.2891853,306988.561,0.96340775,1.14575551,1.08179331,0.89943674,0.99656837,2.8965,2.3369,0.61465322,5.84805322,,0.06255082,84.2606783,0.02157252,0.00270697,0.00032989,12,10.2891853,306988.561,0.96340775,1.14575551,1.08179331,0.89943674,100,0.99656837,2.3323,2.9205,1.62511507,6.87791507
0.22645118,77.8973579,11.0661216,0.01185993,100,0.01406196,0.03123732,13,11.1538621,244315.541,0.94994392,1.10465286,1.19958367,0.91261837,1.02130883,4.7011,4.0255,0.81498038,9.54158038,,0.22645118,77.8973579,0.02179235,0.00342628,0.00037737,13,11.1538621,244315.541,0.94994392,1.10465286,1.19958367,0.91261837,100,1.02130883,2.3312,3.0272,2.69339063,8.05179063
0.12724937,83.229785,13.6820951,0.00913802,100,0.01950405,0.02616731,13,10.9716968,312668.407,0.8725904,1.08842242,0.94314804,0.94730613,1.14841783,3.4395,2.8749,0.59250858,6.90690858,,0.12724937,83.229785,0.02541325,0.00175918,0.0003408,13,10.9716968,312668.407,0.8725904,1.08842242,0.94314804,0.94730613,100,1.14841783,2.3313,3.0273,1.79773453,7.15633453
0.18634362,69.9878788,11.5442309,0.02351382,100,0.01148099,0.03418232,15,10.6977722,248190.653,0.88636122,0.91639707,0.80136275,0.89624598,0.86155322,4.1641,3.5236,0.63464487,8.32234487,,0.18634362,69.9878788,0.00864213,0.00431823,0.00036803,15,10.6977722,248190.653,0.88636122,0.91639707,0.80136275,0.89624598,100,0.86155322,2.3245,3.2237,2.11932053,7.66752053
0.19270601,76.8200159,7.65100336,0.01763801,100,0.01421364,0.03134574,14,9.29436102,301198.137,1.08623624,1.11301224,1.17279654,0.84810674,1.00357692,4.6001,3.897,0.79192061,9.28902061,,0.19270601,76.8200159,0.01041037,0.00292019,0.00033606,14,9.29436102,301198.137,1.08623624,1.11301224,1.17279654,0.84810674,100,1.00357692,2.33,3.1279,2.51294239,7.97084239
0.11096356,60.8828735,12.395906,0.02390309,100,0.02033076,0.02696878,17,9.7655937,271237.671,1.09680958,1.13886058,1.07254643,1.16697228,0.91034405,3.6915,3.0553,0.86421349,7.61101349,,0.11096356,60.8828735,0.03291426,0.00351493,0.00039745,17,9.7655937,271237.671,1.09680958,1.13886058,1.07254643,1.16697228,100,0.91034405,2.3336,3.422,2.35702478,8.11262478
0.21545579,63.2125235,12.3447957,0.0376807,100,0.01183238,0.0039636,16,8.57728295,274176.872,0.86975055,1.19830916,0.90938625,1.16089618,1.12105443,4.4439,3.8516,0.77827133,9.07377133,,0.21545579,63.2125235,0.0181439,0.00638307,0.0003181,16,8.57728295,274176.872,0.86975055,1.19830916,0.90938625,1.16089618,100,1.12105443,2.3332,3.3273,2.5639014,8.2244014
0.07745642,63.6267757,13.2944865,0.00528545,100,0.01753368,0.00868452,16,11.2806541,285075.247,0.82657709,0.81117914,0.97072749,1.02701895,0.92766669,2.7584,2.2658,0.74253519,5.76673519,,0.07745642,63.6267757,0.00299394,0.00345242,0.0003752,16,11.2806541,285075.247,0.82657709,0.81117914,0.97072749,1.02701895,100,0.92766669,2.321,3.3167,1.95687288,7.59457288
0.22524662,68.9087725,7.36259317,0.02385289,100,0.01964551,0.00285142,15,9.20873165,350586.545,1.18424172,1.03598797,0.95289278,1.06074769,0.92587478,5.1153,4.4302,0.76103167,10.3065317,,0.22524662,68.9087725,0.0288003,0.00218309,0.00023407,15,9.20873165,350586.545,1.18424172,1.03598797,0.95289278,1.06074769,100,0.92587478,2.3303,3.2298,2.54014072,8.10024072
0.13922732,68.0218315,11.8586249,0.03281897,100,0.01989794,0.03339881,15,9.36413257,214642.346,0.80102997,0.9322541,1.17420182,1.0164983,0.8301471,3.4674,2.9129,0.85719677,7.23749677,,0.13922732,68.0218315,0.03039624,0.00507142,0.00027273,15,9.36413257,214642.346,0.80102997,0.9322541,1.17420182,1.0164983,100,0.8301471,2.3278,3.2289,2.45699528,8.01369528
0.22675806,58.1055403,9.68632936,0.03918863,100,0.01736303,0.01434456,18,9.86701522,351166.904,1.18027129,0.94936411,1.00836983,1.00750015,0.915328,5.2026,4.4753,0.91777656,10.5956766,,0.22675806,58.1055403,0.04003185,0.00462267,0.00027273,18,9.86701522,351166.904,1.18027129,0.94936411,1.00836983,1.00750015,100,0.915328,2.3295,3.5111,2.91274707,8.75334707
0.16390994,75.0030994,7.02728605,0.03128087,100,0.01588305,0.04402176,14,7.98193495,247573.245,0.96936255,0.82950246,0.97571845,1.03216326,1.14730189,4.0908,3.4308,0.68548894,8.20708894,,0.16390994,75.0030994,0.02475049,0.00204235,0.00024531,14,7.98193495,247573.245,0.96936255,0.82950246,0.97571845,1.03216326,100,1.14730189,2.3243,3.1256,2.15010814,7.60000814
0.14382009,52.0699167,10.0557504,0.04813799,100,0.01676041,0.03726769,20,9.59235582,232790.506,1.1916039,0.91214364,1.02969923,1.11450803,0.96521976,4.297,3.5797,0.98049552,8.85719552,,0.14382009,52.0699167,0.01106604,0.00629645,0.00021132,20,9.59235582,232790.506,1.1916039,0.91214364,1.02969923,1.11450803,100,0.96521976,2.3247,3.6777,2.75314766,8.75554766
0.22383522,61.0134506,12.4347472,0.03428627,100,0.01011556,0.01241364,17,9.84156854,393572.533,1.14834728,1.02760684,0.87622952,0.94615738,1.17778828,5.112,4.3739,0.78292309,10.2688231,,0.22383522,61.0134506,0.03603466,0.0049903,0.00020388,17,9.84156854,393572.533,1.14834728,1.02760684,0.87622952,0.94615738,100,1.17778828,2.331,3.4212,2.60256603,8.35476603
0.14613178,58.5143042,7.34341478,0.02203582,100,0.01406914,0.03316908,18,10.7087647,372837.722,1.02895732,0.86717322,1.06334095,0.81739147,1.13612134,3.9839,3.332,0.90379481,8.21969481,,0.14613178,58.5143042,0.0150649,0.00531624,0.00021242,18,10.7087647,372837.722,1.02895732,0.86717322,1.06334095,0.81739147,100,1.13612134,2.324,3.5042,2.59379671,8.42199671
0.1790001,72.3785686,7.78559828,0.04600692,100,0.01565459,0.04274432,14,9.53901722,293790.114,0.96608477,1.01726549,0.87864032,0.92476485,0.84565413,4.3039,3.6263,0.6597618,8.5899618,,0.1790001,72.3785686,0.02105973,0.00452005,0.00023688,14,9.53901722,293790.114,0.96608477,1.01726549,0.87864032,0.92476485,100,0.84565413,2.3288,3.1288,2.14806197,7.60566197
0.16848014,50.9714174,12.9296937,0.00707046,100,0.01111742,0.03580502,20,8.99591713,303571.737,1.17375245,1.14519017,1.19208307,1.04278619,0.97961967,4.4987,3.7522,1.13875482,9.38965482,,0.16848014,50.9714174,0.01173444,0.00493605,0.00027084,20,8.99591713,303571.737,1.17375245,1.14519017,1.19208307,1.04278619,100,0.97961967,2.331,3.6813,3.22674515,9.23904515
0.15253629,89.6819496,12.2297416,0.01538995,100,0.01600753,0.04610261,12,7.95561645,280196.202,1.10575371,1.12394226,0.88155923,1.04716046,1.05658791,4.2234,3.4994,0.53843327,8.26123327,,0.15253629,89.6819496,0.01420405,0.00264108,0.00028221,12,7.95561645,280196.202,1.10575371,1.12394226,0.88155923,1.04716046,100,1.05658791,2.3307,2.9185,1.77348559,7.02268559
0.15245878,78.1692839,9.07777071,0.05475255,100,0.01722073,0.02787417,13,8.51102748,296513.546,0.87186332,0.98357241,1.17879181,0.87709358,0.94456728,3.8055,3.2167,0.7635208,7.7857208,,0.15245878,78.1692839,0.02418397,0.00477708,0.00031049,13,8.51102748,296513.546,0.87186332,0.98357241,1.17879181,0.87709358,100,0.94456728,2.3283,3.0257,2.29847162,7.65247162
0.19867903,62.1399021,7.73739195,0.02287667,100,0.01789565,0.01535563,17,10.5049282,284956.324,1.04936094,0.87661664,1.17304778,1.02415965,0.95416873,4.5653,3.9203,0.96109641,9.44669641,,0.19867903,62.1399021,0.01639773,0.00219255,0.00024902,17,10.5049282,284956.324,1.04936094,0.87661664,1.17304778,1.02415965,100,0.95416873,2.3244,3.4136,2.9089957,8.6469957
0.16068672,63.4062433,13.3086419,0.0148837,100,0.0208225,0.02600197,16,10.0607242,396816.957,1.12736707,1.14508851,1.0101615,1.13523061,1.08333232,4.3409,3.6458,0.81921362,8.80591362,,0.16068672,63.4062433,0.03403549,0.00285269,0.00033127,16,10.0607242,396816.957,1.12736707,1.14508851,1.0101615,1.13523061,100,1.08333232,2.3339,3.3291,2.43394139,8.09694139
0.18323581,71.9765472,8.47407675,0.02962123,100,0.01876968,0.01825821,14,9.22961614,399806.321,0.92149143,1.07653377,1.02437062,0.81696846,0.8761163,4.2076,3.5967,0.751284,8.555584,,0.18323581,71.9765472,0.04335703,0.0022683,0.00038966,14,9.22961614,399806.321,0.92149143,1.07653377,1.02437062,0.81696846,100,0.8761163,2.3333,3.1343,2.36839696,7.83599696
0.19352714,53.9259481,8.77611589,0.04102533,100,0.01888469,0.03097497,19,10.7229247,307643.592,0.99629397,1.03664763,1.14046459,0.82937992,1.05804861,4.4988,3.8303,1.06405823,9.39315823,,0.19352714,53.9259481,0.03578309,0.00359345,0.00020592,19,10.7229247,307643.592,0.99629397,1.03664763,1.14046459,0.82937992,100,1.05804861,2.3312,3.5992,3.12236904,9.05276904
0.21655514,68.7988186,12.1756358,0.03920946,100,0.01007548,0.00681224,15,9.94832032,285427.344,1.03305826,1.16595438,0.98374553,0.95593359,1.01054099,4.7745,4.1122,0.76837215,9.65507215,,0.21655514,68.7988186,0.03906869,0.00444188,0.00032148,15,9.94832032,285427.344,1.03305826,1.16595438,0.98374553,0.95593359,100,1.01054099,2.3351,3.2349,2.54884948,8.11884948
0.21830606,80.2923632,12.6418138,0.00846736,100,0.01602848,0.03922524,13,11.0187105,324537.885,1.18037744,1.12804959,0.83530169,0.93773973,1.04686553,5.0882,4.3023,0.60389595,9.99439595,,0.21830606,80.2923632,0.00540229,0.00307213,0.0003269,13,11.0187105,324537.885,1.18037744,1.12804959,0.83530169,0.93773973,100,1.04686553,2.3297,3.0241,2.16299914,7.51679914
0.10899529,53.9714622,9.52322149,0.02187756,100,0.01626966,0.03087605,19,9.25253246,230820.858,1.12505264,1.09690483,0.87009339,0.95929234,0.95219376,3.7049,3.0609,0.80683901,7.57263901,,0.10899529,53.9714622,0.04652437,0.0057915,0.00029878,19,9.25253246,230820.858,1.12505264,1.09690483,0.87009339,0.95929234,100,0.95219376,2.3343,3.6033,2.21795603,8.15555603
0.07103119,65.7647657,10.4501691,0.04469696,100,0.0154248,0.01756473,16,9.33420234,319802.082,0.92080398,1.07073481,1.01535149,1.07327392,1.15019815,2.9216,2.3768,0.74275274,6.04115274,,0.07103119,65.7647657,0.02820943,0.00422865,0.00030329,16,9.33420234,319802.082,0.92080398,1.07073481,1.01535149,1.07327392,100,1.15019815,2.3311,3.3268,1.94157308,7.59947308
0.22889306,74.9920368,11.5182986,0.05123088,100,0.01558519,0.0230238,14,9.75347083,262683.642,0.91229391,0.89992712,1.06678824,1.05192263,0.95871623,4.7608,4.1083,0.77120586,9.64030586,,0.22889306,74.9920368,0.04770494,0.00272507,0.00033463,14,9.75347083,262683.642,0.91229391,0.89992712,1.06678824,1.05192263,100,0.95871623,2.3292,3.1322,2.59187378,8.05327378
0.08061061,65.6727457,12.503428,0.02236733,100,0.01243506,0.03716965,16,10.7924348,376871.24,0.99196324,1.11653435,0.80012083,1.05246198,0.89697711,3.1838,2.5776,0.61170903,6.37310903,,0.08061061,65.6727457,0.04697106,0.00449516,0.00030762,16,10.7924348,376871.24,0.99196324,1.11653435,0.80012083,1.05246198,100,0.89697711,2.3349,3.332,1.67192563,7.33882563
0.19303251,69.8659134,14.8576446,0.05346266,100,0.01754703,0.03665485,15,8.97895525,304782.784,1.12717953,1.15282886,1.11540723,1.18409302,0.90689061,4.8154,4.0599,0.8293191,9.7046191,,0.19303251,69.8659134,0.01181495,0.00560519,0.00037277,15,8.97895525,304782.784,1.12717953,1.15282886,1.11540723,1.18409302,100,0.90689061,2.3312,3.2288,2.59662852,8.15662852
0.20557154,76.7912054,8.23664904,0.01476644,100,0.0130017,0.02781485,14,9.7752316,274688.232,1.19519801,0.83641989,0.95169468,0.96404903,0.85089872,4.9324,4.1864,0.6795589,9.7983589,,0.20557154,76.7912054,0.01426329,0.00382096,0.00027281,14,9.7752316,274688.232,1.19519801,0.83641989,0.95169468,0.96404903,100,0.85089872,2.3231,3.1239,2.29870852,7.74570852
0.14961371,81.4812756,9.30834913,0.01907277,100,0.01123777,0.00635311,13,9.5202821,387330.687,1.06343508,1.1494333,0.80948062,0.95021269,0.94888976,4.0515,3.417,0.54338544,8.01188544,,0.14961371,81.4812756,0.00476693,0.00177415,0.00030947,13,9.5202821,387330.687,1.06343508,1.1494333,0.80948062,0.95021269,100,0.94888976,2.3302,3.0241,1.77376784,7.12806784
0.06327908,56.7153597,10.5927033,0.01378576,100,0.01078884,0.03435816,18,10.6950806,222078.741,1.15255418,1.13925374,1.01848612,0.93779581,1.11667488,3.2233,2.6014,0.8490831,6.6737831,,0.06327908,56.7153597,0.00808118,0.00429756,0.00033898,18,10.6950806,222078.741,1.15255418,1.13925374,1.01848612,0.93779581,100,1.11667488,2.3304,3.507,2.16226444,7.99966444
0.0637215,81.9841194,11.0828147,0.02708648,100,0.01531322,0.01049647,13,9.62909935,306360.066,1.01986427,1.16832931,0.98824182,0.80758145,1.06852715,2.9978,2.4325,0.5857778,6.0160778,,0.0637215,81.9841194,0.01691579,0.00617892,0.00026542,13,9.62909935,306360.066,1.01986427,1.16832931,0.98824182,0.80758145,100,1.06852715,2.3323,3.0279,1.56168814,6.92188814
0.191655,73.2357359,14.3972745,0.01038905,100,0.0110729,0.04447483,14,8.81700854,242126.262,0.80053077,1.19053881,0.97898636,1.01322868,1.14628313,4.0688,3.4244,0.71344291,8.20664291,,0.191655,73.2357359,0.01669809,0.00618365,0.00035034,14,8.81700854,242126.262,0.80053077,1.19053881,0.97898636,1.01322868,100,1.14628313,2.3328,3.1313,2.33373865,7.79783865
0.06529423,87.1532536,10.2137561,0.03177321,100,0.02076807,0.0071161,12,8.26428149,333098.948,0.84409895,0.84162138,0.83037734,0.99513972,1.13750689,2.6929,2.1944,0.4817986,5.3690986,,0.06529423,87.1532536,0.04804322,0.00279616,0.00030761,12,8.26428149,333098.948,0.84409895,0.84162138,0.83037734,0.99513972,100,1.13750689,2.3277,2.9205,1.31407171,6.56227171
0.12339644,63.7131739,12.7338586,0.03758106,100,0.01338326,0.02464184,16,9.33045645,206547.105,0.98382993,1.03116868,0.98551474,1.10838964,0.84521663,3.6256,3.0161,0.77318146,7.41488146,,0.12339644,63.7131739,0.02977511,0.00513011,0.00020211,16,9.33045645,206547.105,0.98382993,1.03116868,0.98551474,1.10838964,100,0.84521663,2.3303,3.3267,2.20872844,7.86572844
0.15959252,80.7752991,7.92920065,0.01186525,100,0.01345152,0.02300589,13,10.9888046,373345.673,0.97634907,0.82367961,0.84777684,0.95221856,1.0716737,4.0021,3.3776,0.57366299,7.95336299,,0.15959252,80.7752991,0.00859203,0.00245722,0.00022117,13,10.9888046,373345.673,0.97634907,0.82367961,0.84777684,0.95221856,100,1.0716737,2.322,3.019,1.87960472,7.22060472
0.07269467,84.453826,7.31876421,0.02587631,100,0.01889281,0.01737232,12,9.87115426,320065.391,0.94910693,1.09617751,0.80796871,1.08858631,0.97873418,2.9598,2.4227,0.48816966,5.87066966,,0.07269467,84.453826,0.04372037,0.005005,0.00023733,12,9.87115426,320065.391,0.94910693,1.09617751,0.80796871,1.08858631,100,0.97873418,2.3339,2.9246,1.35954032,6.61804032
0.15016802,69.0196896,8.02748823,0.03227653,100,0.01033285,0.0120818,15,9.51662133,376843.894,1.19315271,0.95988977,1.17928309,0.83728964,1.08726294,4.3305,3.6381,0.84673336,8.81533336,,0.15016802,69.0196896,0.02515052,0.00587313,0.0003313,15,9.51662133,376843.894,1.19315271,0.95988977,1.17928309,0.83728964,100,1.08726294,2.3278,3.2284,2.4949652,8.0511652
0.11445388,50.084157,12.8761125,0.02126786,100,0.01855866,0.00569989,20,11.092996,254788.053,1.13872018,1.03349011,0.97757387,0.93514192,0.87811019,3.7702,3.1475,0.95879942,7.87649942,,0.11445388,50.084157,0.03029846,0.00311859,0.00029379,20,11.092996,254788.053,1.13872018,1.03349011,0.97757387,0.93514192,100,0.87811019,2.3304,3.6833,2.57801895,8.59171895
0.11433211,64.8136711,10.2522712,0.01832141,100,0.01051711,0.01999122,16,9.70953586,396657.574,1.0511261,0.95540321,1.184442,1.14671528,0.85715058,3.6555,3.0234,0.88024635,7.55914635,,0.11433211,64.8136711,0.02318692,0.00625961,0.00037508,16,9.70953586,396657.574,1.0511261,0.95540321,1.184442,1.14671528,100,0.85715058,2.3274,3.3242,2.43919288,8.09079288
0.08600989,82.9259443,7.51283693,0.01569601,100,0.01701269,0.03491307,13,11.0899148,334579.837,0.88448119,1.02267191,0.83063393,1.01414535,1.0468847,2.9983,2.4586,0.51410447,5.97100447,,0.08600989,82.9259443,0.01548979,0.00544831,0.00020088,13,11.0899148,334579.837,0.88448119,1.02267191,0.83063393,1.01414535,100,1.0468847,2.3282,3.0247,1.47137272,6.82427272
0.07112472,82.2173023,13.6675143,0.04243333,100,0.01501071,0.01797237,13,9.42407897,298545.992,0.83071356,1.14388692,1.13725257,0.83349841,1.16710322,2.7547,2.2371,0.66295589,5.65475589,,0.07112472,82.2173023,0.00803366,0.00276208,0.00022341,13,9.42407897,298545.992,0.83071356,1.14388692,1.13725257,0.83349841,100,1.16710322,2.3305,3.0248,1.76608462,7.12138462
0.21134889,72.3712778,13.0936837,0.04001707,100,0.01520224,0.00353963,14,10.8677579,369438.303,1.00140462,1.19367898,1.05228071,0.84520109,1.06711338,4.6728,4.0362,0.77637564,9.48537564,,0.21134889,72.3712778,0.02359997,0.00466379,0.00032644,14,10.8677579,369438.303,1.00140462,1.19367898,1.05228071,0.84520109,100,1.06711338,2.3338,3.1325,2.54323113,8.00953113
0.20178303,60.7984543,14.032495,0.02338368,100,0.01623705,0.04296368,17,11.208383,320338.738,0.97993755,0.95627353,0.81991696,1.12603257,0.87202809,4.5698,3.8554,0.73973631,9.16493631,,0.20178303,60.7984543,0.01512185,0.00548063,0.00025284,17,11.208383,320338.738,0.97993755,0.95627353,0.81991696,1.12603257,100,0.87202809,2.3264,3.4154,2.40913136,8.15093136
0.06782623,84.2575598,9.61621141,0.01947215,100,0.01778069,0.00558098,12,10.4661614,339868.82,0.88145823,1.14560797,1.12022419,1.17017925,0.8056175,2.7726,2.2662,0.63948926,5.67828926,,0.06782623,84.2575598,0.03361916,0.00255184,0.00037369,12,10.4661614,339868.82,0.88145823,1.14560797,1.12022419,1.17017925,100,0.8056175,2.3339,2.9231,1.69546384,6.95246384
0.09271024,80.0078106,11.1768031,0.03800044,100,0.01230214,0.00696313,13,8.64905674,281310.713,0.85814867,1.08951128,1.01659045,1.04685194,1.15222304,3.0245,2.5032,0.62800113,6.15570113,,0.09271024,80.0078106,0.02346558,0.00329505,0.00036745,13,8.64905674,281310.713,0.85814867,1.08951128,1.01659045,1.04685194,100,1.15222304,2.331,3.0272,1.76600115,7.12420115
