New Haven High Demand,,,,Fresno High Demand,,,,Atlanta High Demand,,,,Miami High Demand,,
2.74667231,4.03586022,2.9151167,,2.68677255,4.42146973,2.62077643,,2.53756547,2.91204111,2.36092008,,2.93085497,3.55638266,2.29058836
3.13129056,4.36946665,3.12862788,,2.26355948,2.75785174,2.32283877,,2.91505264,3.63473782,2.45049442,,3.28912051,3.9960832,2.7090999
2.67200089,3.66124237,2.83822718,,2.70896466,4.12067766,2.7271854,,2.86116133,2.90325854,2.20541472,,2.83243689,3.29053897,2.23312879
2.54503337,3.8765691,2.89607715,,2.68984255,3.68432548,2.6650646,,2.84690402,2.53152239,2.47158257,,2.67851275,3.51699315,2.25631145
2.91204636,4.43202228,3.10317667,,2.28221935,3.0290068,2.40091573,,2.55442107,2.52872827,2.16495921,,3.05053689,3.98253698,2.52923018
2.47771963,3.094663,2.77050235,,2.4957047,3.872153,2.44614308,,3.129121,3.33867141,2.74768119,,2.62253519,2.63484055,2.12261138
2.87976595,4.54862554,2.94506978,,2.85811521,4.13660552,2.80649214,,2.95596039,3.72195297,2.51045314,,3.03743887,4.08552887,2.40587288
2.36593636,2.89563775,2.81931588,,1.97768521,2.97296347,2.19992544,,2.67833456,3.66879518,2.46841173,,2.49390605,2.55369062,2.14114879
2.57855991,3.4865578,2.95309379,,2.6461757,4.20583593,2.59595057,,2.67688918,2.52992598,2.31623122,,2.7066887,3.07032272,2.32263723
2.65631997,4.15305908,3.06013098,,2.61527264,3.58023894,2.45220058,,2.64937017,2.71701958,2.32771722,,2.79861529,3.67532987,2.4652029
2.2722668,3.06779032,2.6620663,,2.5568907,3.65751124,2.51875114,,2.57901977,3.40235541,2.33197371,,2.39827217,2.68560259,1.98644152
2.81172462,4.9126326,3.17173401,,2.46976812,4.4889739,2.62614801,,2.57534432,2.78514813,2.33939261,,2.93922252,4.45860916,2.59755291
2.93380995,4.18646735,3.00978425,,2.35618272,3.22763171,2.52465655,,3.04055749,3.26538617,2.45714917,,3.08990996,3.68667158,2.50220686
2.73123661,4.10669603,2.82018576,,2.49384876,3.21663962,2.42264006,,2.91233573,3.86490864,2.57888335,,2.88161298,3.64142654,2.253559
2.73421034,4.08660543,2.85666187,,2.23777948,3.06273913,2.31565562,,3.08731857,3.3744006,2.90416072,,2.91478959,3.59667258,2.22374544
2.50806571,3.70194318,2.92900289,,2.75140856,4.26994607,2.55303043,,3.18207758,3.58957733,2.71694073,,2.64142066,3.23326151,2.31381583
2.74965162,3.93998872,2.99697043,,2.48166111,3.40286744,2.44347561,,2.64078142,2.79121766,2.29564706,,2.87246332,3.45859971,2.42647251
2.67916033,3.96755397,2.88553908,,2.6584775,4.83400368,2.67156178,,2.78926869,2.92078636,2.35771875,,2.81505649,3.61878121,2.35823369
2.19994177,2.96021368,2.62276082,,2.84996091,4.29363783,2.73643798,,3.02249105,3.92505093,2.79705277,,2.33557585,2.45071974,1.92544852
2.51316813,3.45319417,2.871124,,2.5232411,3.13550799,2.65218839,,3.2474477,3.65429061,2.68639235,,2.66139979,2.95260118,2.22153544
2.21015062,3.24225573,2.50309511,,2.42032602,3.70703767,2.5238387,,2.76833046,3.10463343,2.58019852,,2.36009656,2.74479655,1.84919564
2.15940919,2.8784116,2.76230873,,2.70085908,3.89556182,2.59739549,,3.14723644,4.60883456,2.67362843,,2.2706117,2.45174194,2.03754306
2.48197391,3.34501662,2.67310531,,2.87374487,4.85469329,2.77751427,,3.18861848,3.46948993,2.91083429,,2.64537625,2.96470981,2.00972467
2.82307769,4.08713551,2.93433594,,3.14966104,4.89420988,2.92431311,,2.53374917,2.67167758,2.37073074,,2.96071033,3.57621312,2.43040422
2.57104276,3.35955127,2.6819206,,2.41563226,3.23939251,2.29074563,,3.34128412,3.94634151,2.99878572,,2.7469016,3.001934,2.04902386
2.67676516,5.26143644,3.07748462,,2.6464703,4.14051086,2.59241104,,2.6631555,2.95470359,2.42546839,,2.79328116,4.75776226,2.51687923
2.81606189,4.48234073,3.13856542,,2.4755636,3.6907433,2.42521017,,2.95972737,3.51412626,2.62489167,,2.94674386,4.05112956,2.54821737
2.88497209,4.62679183,2.95834547,,2.64122482,4.27370096,2.51597112,,2.82906002,2.96445759,2.43430359,,3.02732078,4.22253514,2.48687866
2.97463476,4.50961397,3.11873722,,2.47538531,4.07661978,2.66058385,,3.03146787,3.40237838,2.59707085,,3.13005207,4.07711829,2.55993127
2.29396914,3.07202223,2.76713459,,2.77004929,3.89131506,2.68424826,,3.05093827,3.0768127,2.64373751,,2.43446601,2.65377792,2.08272899
2.38740305,2.98989784,2.78237503,,3.00321177,5.46326703,2.8527144,,3.01620716,3.32274012,2.49417586,,2.5139637,2.59760754,2.11148573
2.79644323,4.56749637,2.93081328,,2.70325121,4.06071147,2.68447867,,2.63280129,3.3208093,2.32611607,,2.94093457,4.09595893,2.38755931
2.23308793,3.21068484,2.62925424,,2.5454538,3.72704331,2.54613463,,2.84796132,3.02776755,2.42636857,,2.37930806,2.70401964,1.94369794
3.09779854,5.00418117,3.1354511,,2.16706995,2.88338561,2.33679439,,2.94522676,3.51758135,2.40405779,,3.25411915,4.57186221,2.63924527
2.96063863,4.10820062,3.11276308,,2.69775204,4.31608073,2.64162549,,2.98254923,3.64767935,2.65660063,,3.13116737,3.77149493,2.58511706
2.40120996,3.45053188,2.7377124,,2.8745629,5.15882814,2.80941611,,2.88536711,3.17957328,2.53544371,,2.52958979,3.0378321,2.09955709
2.44584527,4.08154021,2.82362413,,2.53611272,4.15231826,2.58745893,,2.51986207,2.69462185,2.24396645,,2.57928109,3.61331264,2.21010556
3.05799191,4.5015356,3.1430814,,2.54541382,4.39107321,2.45441632,,3.29198449,4.39191809,2.82902224,,3.20304012,4.05189833,2.64576621
2.84504953,5.33911698,3.18904681,,2.66092109,4.05673331,2.68771895,,2.85152015,3.06393281,2.44391557,,2.97490261,4.84524196,2.65517719
2.61143867,3.59940729,3.04556573,,2.27929133,3.18977992,2.41938648,,3.31215249,4.35207704,2.7928402,,2.7400143,3.24613549,2.40416672
2.72649263,4.23435654,3.03721285,,2.60175445,3.85793593,2.73626388,,3.2543788,4.46702091,2.96473674,,2.86367099,3.72905204,2.44942709
2.71263368,4.23085366,2.95428189,,2.69872651,4.13649461,2.56466118,,2.83701992,3.55530655,2.55006021,,2.83514212,3.79135175,2.39729014
2.43760633,3.02292145,2.92594944,,2.61153329,4.01890502,2.57975585,,3.32521973,3.81645305,2.78612103,,2.55777916,2.67127907,2.23637456
2.33046682,3.34490419,2.72176013,,2.66015767,3.69638869,2.73563176,,3.00149681,3.82907541,2.64284959,,2.46194931,2.84103415,2.03911554
2.83328234,3.90501039,2.89437718,,2.91810035,4.67854086,2.79795788,,2.83672491,3.06542534,2.38673818,,2.98099846,3.39751213,2.30748103
2.68678016,4.07099602,3.02113759,,2.8275526,4.05569465,2.56456338,,3.11664458,3.79923597,2.66460055,,2.81888641,3.7100888,2.40175496
2.68877767,4.08506391,2.8641117,,2.84737811,4.51767354,2.83412261,,2.73473473,3.14495714,2.41645416,,2.80499485,3.70047919,2.3196982
2.68083689,3.61980961,2.98575439,,2.47116602,3.40347932,2.46692682,,3.27483471,3.87162907,2.65325308,,2.82882581,3.20847799,2.40228875
2.42776745,3.69551304,2.69131482,,2.39914295,3.21457582,2.47583339,,2.83916322,2.7823476,2.33994042,,2.57205723,3.19094281,2.10206385
2.97044024,4.70875494,3.30749149,,2.55431194,3.97753071,2.5544744,,2.86193981,3.55266197,2.4159155,,3.09467304,4.27832598,2.77322033
2.85333025,4.28766992,3.07899479,,2.93613615,4.34559597,2.73230367,,3.2468849,4.02258912,2.81028969,,2.98804067,3.88756173,2.55273198
2.34909395,3.12762683,2.79017416,,2.26570368,2.55477586,2.24272702,,3.16913253,3.38598784,2.6702273,,2.48962308,2.63910239,2.07316715
2.38355913,3.27209996,2.75297266,,2.68877628,4.37388551,2.73898272,,2.94152604,3.6258324,2.60414934,,2.51459964,2.81095489,2.06055603
2.67719185,3.97948531,2.97396674,,2.58009913,3.67658836,2.58734847,,2.54390986,2.72107464,2.3383494,,2.80206119,3.6213001,2.3895365
2.95203985,5.44202269,3.07060412,,2.49526575,3.42335021,2.50069851,,2.88798186,2.96198099,2.48631155,,3.09320106,4.98336321,2.5420236
2.50873298,3.78979431,2.87925735,,2.53924002,3.61924629,2.46680049,,3.13870761,3.93886087,2.82887397,,2.64181554,3.36075519,2.24272753
2.61721613,4.3162406,2.97192845,,2.61557056,4.21396193,2.60944283,,2.7934745,3.2532156,2.428536,,2.74124237,3.92492593,2.38654127
2.70510136,4.24411692,3.02369214,,2.1785163,3.06918876,2.22457475,,2.69931461,3.19824633,2.50906865,,2.84503773,3.81791536,2.45391701
2.29549372,3.54119624,2.76795829,,2.68073822,3.72538062,2.64633052,,2.71488517,3.40445713,2.37602996,,2.41289757,3.04803234,2.11923663
2.48627376,3.75233924,2.92975235,,3.03818132,4.77171234,2.82211009,,2.76012269,3.11508032,2.26030325,,2.60343991,3.31257001,2.28512418
2.43483552,3.41718913,2.87081772,,2.2806851,3.16454248,2.25268928,,3.17420224,4.08526149,2.88068986,,2.57263731,2.95966454,2.21144606
2.30692071,3.16627459,2.70679004,,2.2570706,3.19244391,2.4626364,,2.56646671,2.71828468,2.33312551,,2.42021011,2.76906648,2.08920536
2.51107083,4.0912086,2.75495757,,2.69523248,4.36353811,2.6070848,,3.22751353,4.22980765,2.62313876,,2.64628333,3.58847039,2.15165834
2.6512189,4.71550436,2.79479439,,2.14437446,3.21602549,2.4411114,,3.35749528,4.15648476,2.88717163,,2.8055046,4.34504007,2.19852566
2.32112535,2.86539651,2.76788946,,2.43326664,3.74820514,2.36132229,,2.75262102,3.13496115,2.23308828,,2.46563188,2.47630551,2.05615902
2.3953393,3.19622668,2.88462237,,2.29912907,2.72041075,2.34446179,,2.61129735,2.77220608,2.01917628,,2.52190732,2.7281367,2.175361
2.40383716,3.73432568,2.71292965,,2.54070769,3.37255862,2.58769803,,2.62157528,2.875533,2.31022516,,2.54972545,3.23071707,2.06319677
2.30873909,2.96547176,2.55058337,,2.63642137,4.02684607,2.72555247,,2.91953042,3.28627225,2.48613836,,2.46495881,2.54341224,1.88819169
2.5243644,3.03279715,2.87289589,,2.11674889,2.80972115,2.24651926,,3.16247885,3.75369295,2.60710048,,2.67130418,2.68528726,2.25578215
2.42478677,3.691017,2.80770129,,2.98555723,5.02284867,2.83818475,,2.67886442,2.73940208,2.32963613,,2.55017404,3.24883559,2.22103041
2.43594549,3.07291027,2.86373844,,2.24903112,3.06635097,2.50129121,,2.51761307,2.29371242,2.2627732,,2.57478495,2.60799107,2.1683278
2.5247737,3.12575894,2.86553056,,2.31652091,3.38267838,2.47416689,,2.97633659,3.99520576,2.71163772,,2.68597289,2.67863219,2.18446783
2.42860287,3.42832729,2.62671154,,2.7581296,4.57561213,2.88575035,,2.72354661,2.7377912,2.42539914,,2.58195334,2.96462239,1.99899241
2.63281956,4.1887217,2.85868978,,2.33747289,2.98729637,2.39334055,,3.32448813,4.87402056,2.92193046,,2.76691925,3.74721859,2.31333737
2.36656703,3.50471476,2.74759082,,2.3535601,3.08436585,2.40808212,,2.93642147,3.62400642,2.57269877,,2.51067177,2.98972948,2.05828933
2.49406551,3.37737109,2.83519578,,2.32668074,3.01458089,2.33743434,,3.17401773,3.92481699,2.72589513,,2.63902256,2.94779616,2.23499739
2.3051153,3.09636492,2.65748077,,2.63752256,4.32195562,2.70838468,,3.44185428,4.67712613,2.94082053,,2.45207361,2.72055822,1.96338527
2.42737772,2.78018713,2.75361834,,2.68533087,4.6923456,2.52143157,,2.55326761,2.85217685,2.12343128,,2.58062246,2.43950534,2.08740449
2.86187843,3.85185594,3.11985869,,2.56662944,3.59480537,2.62828618,,3.05449392,3.35770202,2.63273863,,3.01499206,3.47852179,2.51658104
2.56148277,3.26961499,2.79127373,,2.7646789,4.22194567,2.65550909,,2.79565387,3.5192597,2.43510387,,2.70635279,2.88776888,2.20155451
2.2698356,2.88701473,2.66461908,,2.3210364,3.10059762,2.48630131,,2.96421936,3.52421133,2.49194761,,2.39678198,2.46658122,2.00129163
2.84145643,4.57241492,3.0917754,,2.58685646,4.37104634,2.45882787,,2.73109315,2.58588958,2.28650079,,2.98296019,4.08709255,2.5187511
2.71907332,4.52214768,2.92877021,,2.45845632,2.86451157,2.2374934,,2.85241606,3.05431126,2.49074426,,2.85387858,4.03309246,2.36631455
2.66101348,3.80105084,3.01743346,,2.14838575,2.50539867,2.24852794,,2.79247804,2.96690434,2.48741586,,2.78931924,3.34284151,2.40108863
2.27599505,2.82282954,2.6214165,,2.66513971,4.82654238,2.65006104,,3.37033317,3.69717877,2.86638917,,2.44218471,2.37250024,1.91451577
2.36833295,3.27440893,2.57250037,,2.86230608,3.99020936,2.80508969,,2.82506639,3.5719814,2.62943083,,2.51848625,2.76955844,1.8814106
2.25043464,3.38425321,2.72095485,,2.25106737,3.21761252,2.39922791,,2.97663377,4.00225159,2.58138144,,2.38818636,2.88480055,2.02952292
2.12336357,2.80607773,2.68615996,,3.12002416,4.27376295,2.83490216,,3.30359418,3.96058354,2.71931091,,2.23220759,2.34228761,1.97653706
2.53446931,4.21888194,2.86492937,,2.45614593,3.7837505,2.49565759,,2.79936793,3.45846977,2.38999706,,2.6669483,3.73430073,2.23263106
2.94773358,5.01401135,3.09223409,,2.69329784,4.78807624,2.55809201,,2.83489988,3.14557599,2.402399,,3.07552927,4.58068839,2.56383901
2.6528128,3.52873857,2.93220892,,2.4573031,3.63239769,2.49416709,,3.40042868,4.59826169,2.98552668,,2.79354883,3.10302269,2.31761286
2.24680558,2.53823195,2.66141084,,2.54208617,3.79786842,2.57199084,,3.06262725,4.38379245,2.65237753,,2.40004431,2.17568174,1.93909324
2.81509355,4.94772836,3.05488522,,2.60138475,3.64795513,2.61219246,,2.54170053,2.83995323,2.28336949,,2.94438012,4.57567603,2.50170786
2.94841419,4.12398494,3.12171653,,2.64780288,4.82923343,2.77003379,,2.80592271,3.69578462,2.5114956,,3.09238002,3.63014814,2.56414993
2.72821426,4.20098242,2.88740271,,2.5092098,4.00915173,2.47508753,,2.48626328,2.76144521,2.36324268,,2.86472426,3.80490793,2.3540289
2.93447272,4.02287144,2.993663,,2.79795994,4.58632822,2.66882779,,2.82107166,3.90976547,2.51044291,,3.0893799,3.53342773,2.45207159
2.36747511,2.74271123,2.75296759,,2.64978385,4.54619668,2.65896051,,2.72066941,3.30391908,2.35033445,,2.52145023,2.40067163,2.05475707
2.43555471,4.07459064,2.9177524,,2.28683556,3.12034732,2.37822051,,2.72991139,2.64085779,2.31332576,,2.5541281,3.60009865,2.26053563
2.88376783,3.74001188,2.99833676,,2.60073017,4.01656211,2.61532009,,2.87241499,2.90486639,2.42225382,,3.02858742,3.37515225,2.47857877
2.15994061,2.85454965,2.5209606,,2.51419182,3.96815802,2.58903242,,3.19765376,4.86723859,2.8593985,,2.29669665,2.41494353,1.85951065
2.82097016,4.06196147,3.0069745,,2.84224566,4.56445426,2.61956591,,2.68136595,2.56193269,2.33187748,,2.98695607,3.56856573,2.43987285
2.78648719,3.95143021,3.04269871,,2.30230716,2.81555285,2.3406861,,2.79303098,2.92473568,2.43148862,,2.93860218,3.47158427,2.4424142
2.44759258,3.43402932,2.68876221,,2.44078578,3.76275632,2.42053063,,2.92183708,3.3862557,2.50986916,,2.5839937,3.03964286,2.11585095
3.01114218,4.62975418,3.10475118,,2.66191076,4.08833663,2.48050763,,3.1794747,4.20224889,2.73139874,,3.16250317,4.11731417,2.53250937
2.3098458,3.66473305,2.68889978,,2.37911067,3.21645621,2.50221929,,3.3847604,4.06578138,2.96583316,,2.43879268,3.14814936,2.08338311
2.43117825,3.266812,2.89808794,,2.26617336,2.93274298,2.38507294,,2.66812256,3.15152429,2.31160505,,2.56393559,2.91165401,2.27106859
2.85182035,4.16347424,3.09551108,,2.76063922,4.2455539,2.64532235,,3.09017422,3.33376505,2.35034453,,2.98762121,3.75322893,2.50306025
2.51856188,3.64690655,2.85893131,,2.68169178,3.93255331,2.7036641,,3.55532363,4.66954658,2.99962764,,2.65538121,3.1884851,2.2016154
2.48360997,3.72624806,2.75224736,,3.05714765,5.18675384,2.84297277,,3.33404307,4.46030476,2.71612296,,2.6145737,3.37925962,2.15380726
2.70727595,4.23747191,2.9968752,,2.63425495,4.90915421,2.65583609,,3.14034588,3.71144025,2.70627878,,2.84242102,3.76769167,2.41619048
2.96902833,4.29689367,3.10561642,,2.37839293,3.45697961,2.41866439,,2.57756921,3.44317893,2.46202124,,3.13893042,3.93895094,2.56648163
2.94455889,4.05509059,3.16788898,,2.40656512,3.16564357,2.38591269,,2.79413692,2.98342947,2.46456427,,3.08653437,3.64514432,2.63476665
2.44516928,3.40848982,2.86266969,,2.32903647,3.43982892,2.51151279,,3.07183858,3.69776756,2.73526739,,2.55955009,2.96656686,2.17626861
2.72034568,3.52315709,2.97012408,,2.41394535,3.31592028,2.32813415,,3.264096,4.17665211,2.93320597,,2.8689915,3.14194042,2.35991213
2.47949627,3.89506327,2.96615468,,3.00424212,4.93363416,2.89942277,,2.68375325,2.73951161,2.46565816,,2.61156748,3.40919376,2.31272199
3.02423597,4.90939305,3.19393239,,2.645978,4.63889719,2.58388847,,2.53255694,2.721034,2.32440597,,3.17496408,4.47662727,2.69247519
3.01382776,4.59138492,3.0628278,,2.60225804,3.85908407,2.63752031,,3.15868577,3.31232377,2.76860278,,3.13281984,4.19224447,2.59298844
2.75357336,3.62753743,2.9614798,,2.50783957,4.17470872,2.43987044,,2.54237723,2.47677495,2.1835103,,2.89968085,3.27220319,2.3867791
2.87847294,4.41477976,3.08951246,,2.44335256,3.49656601,2.4017768,,2.53602165,2.47292742,2.21725329,,2.99749525,4.05422412,2.64413428
2.86671997,4.82146162,3.0086379,,2.31265017,3.54052183,2.49129967,,2.69453463,3.37202831,2.51139993,,3.00942902,4.35434806,2.44209901
2.21567783,2.76735508,2.4689153,,2.7247421,3.54973109,2.6002395,,2.67246338,2.88982882,2.4354405,,2.37672992,2.27246776,1.7799216
2.28313699,2.68832001,2.68506129,,2.1508935,2.92244197,2.26992256,,2.75784815,3.20894678,2.48439646,,2.43415428,2.33006872,1.98641054
2.48847317,3.88103898,2.827145,,2.38694453,3.27849089,2.41656734,,3.17420317,3.95453669,2.88127057,,2.63095083,3.43329355,2.17979312
2.35324795,3.26360726,2.74805776,,2.36320528,3.38734667,2.40288778,,2.84069161,3.47402669,2.55797393,,2.50044648,2.85755925,2.09345017
2.35568642,2.9835278,2.77276407,,2.40901252,3.16000036,2.57187749,,2.92339093,3.11508204,2.49032572,,2.49893475,2.57650494,2.06879328
3.32124332,4.70253137,3.29157493,,2.77246807,4.66385278,2.7994249,,2.75281788,2.95562688,2.42981519,,3.4898512,4.30571857,2.83046236
2.45442232,3.19693146,2.60949116,,2.88552154,4.45952416,2.76038514,,2.71412401,2.54076346,2.34674439,,2.62767835,2.73096932,1.96088734
2.68918171,3.31201578,3.02022111,,2.22724381,3.04202396,2.36050534,,3.27272881,4.24780375,2.64926767,,2.82229483,2.96561563,2.39125026
2.93562923,4.51514383,3.081369,,2.872671,4.91345508,2.69599499,,3.29858166,4.0249927,2.84970542,,3.09774323,4.08374983,2.5168754
2.6485031,3.34743616,2.98088749,,2.59605114,3.80960266,2.5021936,,2.79988854,3.49973121,2.41008469,,2.78378067,3.00134362,2.3748079
2.71120116,4.30174974,2.91998415,,2.68208388,4.68898988,2.63466703,,2.87285002,3.3693969,2.55631121,,2.83449996,3.79254859,2.39403706
2.44666191,3.98465261,2.80375285,,2.79050633,4.12641957,2.81304777,,2.60170541,2.8600188,2.17497142,,2.57133641,3.48815359,2.17787424
2.54905522,3.70213147,2.90261469,,2.92668608,4.80662974,2.69684278,,2.97202541,3.91965052,2.74043148,,2.65821714,3.28561603,2.26853157
3.0500379,4.38470683,3.05496723,,2.51900755,3.65098005,2.52448518,,2.41038666,2.38083717,2.3298828,,3.19817257,3.96164565,2.63161427
2.4516993,3.14572219,2.84407459,,2.77594664,4.61970222,2.77608067,,2.98847871,3.17552042,2.67291776,,2.6040302,2.78693421,2.18864092
2.61573598,4.40488021,2.84923015,,2.53271012,3.95935169,2.5589068,,3.23950811,4.37701219,2.7061326,,2.74993744,4.00942713,2.29764733
2.84987685,3.97248688,3.00462995,,2.60612868,3.70040353,2.45830593,,2.47487962,2.69123267,2.16663018,,2.98757716,3.62438259,2.49836525
2.88730629,4.42524327,3.09371238,,2.37967809,3.61253747,2.53093472,,2.67545257,2.73483166,2.35296785,,3.0480854,4.01734351,2.55494997
2.82896502,4.62708962,3.07121533,,2.23642401,3.13038087,2.57915243,,3.50281328,4.18808074,2.87971137,,2.96201433,4.2258696,2.53378316
2.67888311,4.11861001,2.91301387,,2.6352608,4.38410479,2.66884561,,3.19359904,4.05696904,2.75050302,,2.8199464,3.67417282,2.35912041
2.82113607,4.32866943,3.13858831,,2.36969355,2.78691946,2.40175439,,3.31664321,4.23470355,2.91004404,,2.95573503,3.86898854,2.59516215
2.49392559,3.57272712,2.89519198,,2.78683917,4.44656854,2.69149664,,2.73702732,2.65787068,2.44586933,,2.63470155,3.13287267,2.2520113
2.84589441,3.86897651,3.04223249,,2.47713093,3.92961791,2.53146184,,2.85717164,3.64229896,2.47425002,,2.97664427,3.48796982,2.5438555
2.96188913,3.76487823,3.00930532,,2.73721997,3.94334919,2.74018772,,3.17386053,3.83710669,2.60686365,,3.09914191,3.4027263,2.46721808
2.38005165,3.03224027,2.80701502,,2.88091648,4.69736699,2.58689341,,2.68669336,2.21665349,2.27841774,,2.52067002,2.6214981,2.10745101
2.48946061,3.4720805,2.75537718,,2.23681914,3.11198627,2.32123127,,2.62902666,3.24019086,2.24875573,,2.63397246,3.13081366,2.11600914
2.71436443,4.89087067,2.96325085,,2.95261586,4.45298231,2.78397898,,3.07130691,4.18748024,2.86067004,,2.83807893,4.45467981,2.41222838
2.17144605,3.09057313,2.61993743,,2.40964307,3.34725721,2.38261315,,3.34501817,3.35833938,2.83922071,,2.30524641,2.61411179,1.96290686
2.36731009,3.62590979,2.75448514,,2.16705497,2.84504503,2.34314703,,2.57033504,2.70927116,2.28148199,,2.50722631,3.15681145,2.09027097
