New Haven Medium Demand,,,,Fresno Medium Demand,,,,Atlanta Medium Demand,,,,Miami Medium Demand,,
3.62276138,3.61477337,9.77108827,,3.80607401,4.02653522,9.28078899,,4.20961855,3.19457707,4.91750456,,3.91178941,3.51551601,4.13757694
3.93660364,4.96585322,9.87454832,,4.6140174,4.80256997,9.71091307,,4.4772292,5.24842267,5.43195273,,4.74699836,4.2319312,4.65839787
4.55999231,4.78441381,10.2731997,,4.65167441,4.90868064,9.51028868,,5.25348944,4.8181537,5.92049324,,4.74476176,4.34026384,4.48663511
4.39005055,4.28078106,9.99411517,,4.25081785,5.25899538,9.48244437,,5.10790574,5.09640725,5.66151532,,4.3590651,4.63495663,4.47015524
3.60878793,4.09512561,9.53618824,,4.2306701,5.27569065,9.50793247,,4.48691722,4.73950397,4.9235394,,4.36851567,4.77836411,4.55054927
3.8256191,3.27572938,10.0295885,,3.93413916,4.13620983,9.44253677,,4.18630558,3.70366713,4.84616248,,4.04964152,3.50559284,4.35272361
4.42190991,4.9228763,10.8330337,,3.93687503,4.65988737,8.92049455,,4.73695032,5.32256414,4.8671187,,4.07325758,3.95983731,3.9125017
4.86200173,5.82304478,10.692722,,4.45802112,5.75644374,10.0317971,,4.5548774,4.75906962,5.29959005,,4.55052736,5.02757992,4.96161126
4.6342903,5.33051206,10.0792313,,4.07724579,5.44265167,9.33927171,,4.19588818,3.50621355,5.07667615,,4.20260268,4.77543721,4.33421552
4.97966053,5.31353763,10.8620645,,3.97561467,3.91808166,9.15530454,,3.79508652,3.51813198,4.51431238,,4.14783401,3.33968956,4.16038066
4.49337279,4.97405417,10.4552088,,3.87290547,4.6829239,9.10095043,,4.54706541,4.49111943,5.7794945,,3.94443582,4.07972103,4.02214148
4.38167762,5.15284816,9.91203685,,4.57010094,4.62771562,9.74518233,,4.55551768,4.59037123,5.39903389,,4.71761168,3.93568323,4.64080555
4.27833956,4.98399977,10.5564068,,4.23079566,4.72345667,9.00271066,,4.66108863,5.04586391,5.5197586,,4.42051243,4.16474063,4.05901498
3.96013691,4.68774087,9.66462894,,4.07664531,5.09498662,9.06570357,,4.88820938,4.39267405,5.95342853,,4.19093532,4.42378141,4.10339338
4.62408218,5.77987642,11.0144587,,4.07414797,5.30801089,9.13050505,,4.58929883,3.42809541,5.65935777,,4.16352897,4.71209193,4.1153618
3.95812863,3.61677909,10.5309679,,3.74621225,3.52062936,9.04309779,,4.48947016,4.50448887,5.03782293,,3.82453772,2.91878527,3.88401298
4.06760617,3.94501203,9.49097744,,4.86622551,5.03371367,9.96663249,,4.29966221,3.89596342,4.79312204,,5.020078,4.38277614,4.84593465
4.00056608,3.25920585,9.61054447,,4.537228,4.97678771,9.88362795,,4.55444171,4.33101723,4.74838118,,4.65055712,4.40315032,4.83947506
4.28762961,4.31584011,10.0231914,,3.88419536,3.7550408,9.34313197,,4.1775514,3.3735232,4.49244048,,4.02818204,3.14781647,4.19535434
4.01971956,4.83311135,10.1778168,,4.65464047,5.81727312,9.85482484,,4.82554931,4.7201615,5.31686318,,4.79136507,5.08454131,4.74867939
4.52081267,5.25835652,10.2538622,,4.72743054,5.2834035,9.72434495,,4.88117151,5.79272733,5.74096112,,4.87605994,4.7414576,4.64328763
4.46628569,4.47480575,10.7875883,,4.2926254,4.54862873,9.50739608,,4.65379745,4.59693663,5.72960742,,4.37853965,4.00390876,4.39157569
4.27407453,4.83369358,9.98140446,,4.29231201,4.60670595,9.2838531,,3.71215124,2.9151024,4.62969411,,4.42201858,4.02291627,4.24663647
3.81144106,4.30101042,9.87035916,,3.9335269,3.88267885,9.55357429,,4.73277774,5.22160211,5.73689849,,4.07616307,3.3147486,4.47604718
3.84062041,3.76313084,9.69461083,,4.32867937,4.63828181,9.66829406,,5.07529608,4.63975994,5.28346608,,4.4056939,3.992395,4.55952729
4.71497343,4.82372361,10.4411985,,3.882326,3.83087765,9.20719327,,4.8867285,4.26625048,5.34194128,,3.95642095,3.13387018,4.02700345
4.08905719,4.03147553,10.4556232,,4.13283482,4.71686224,9.0930585,,4.82242576,4.90210773,5.84510997,,4.26360521,4.01528716,4.06134618
3.79614299,3.63331119,9.48996691,,4.78596956,4.97725203,9.51252007,,4.33109845,3.44808896,4.97058828,,4.92636489,4.35831184,4.47584016
4.32902485,5.87065408,9.98225594,,4.50149781,5.67246822,9.2083162,,4.25816421,3.18848284,4.69124693,,4.61522064,4.95771789,4.1610152
4.41872238,4.30921043,10.6686107,,3.98897545,4.89836589,9.11409263,,4.09243407,3.04666656,4.41232939,,4.12739599,4.27003692,4.13182831
3.33761669,3.3537323,9.18052018,,4.37028786,4.68203552,9.51095364,,4.48233856,4.06403071,5.89684511,,4.50203395,4.06285677,4.54008661
4.02998753,5.1437534,10.4116999,,4.6103531,6.1284434,9.57854306,,4.94412082,4.34467646,5.71224729,,4.76268744,5.42877274,4.51660606
4.85660929,5.41067282,10.1072208,,4.91662986,5.34882631,10.3917801,,4.81667298,3.99550776,5.40832915,,5.02708197,4.79774269,5.35994913
4.46528868,5.04587279,10.6596706,,3.59127772,3.598771,8.84890883,,4.47166532,5.11270972,5.88470016,,3.70316806,2.95195386,3.71484192
4.69397245,4.74951037,10.6376966,,4.15006068,5.31006447,9.16582609,,4.31378618,3.35691142,4.94858634,,4.22601899,4.70741496,4.18348511
4.07509995,4.12896001,10.3776747,,3.85648968,3.83072561,9.22177324,,4.59754393,4.84119543,5.0878713,,3.95386673,3.30223063,4.13173068
4.24429758,5.1176262,9.99247373,,4.34125307,5.07913972,9.47409824,,4.88386523,4.62720947,5.10545017,,4.52102288,4.48010908,4.51047198
3.87657653,4.19469023,9.79517571,,4.08201092,3.98338857,9.35309341,,3.86752227,3.44104673,4.86175336,,4.21619529,3.50435959,4.24278787
4.46110807,5.0572586,9.79904758,,3.97488365,3.75077505,9.06142155,,4.72336953,3.81186162,5.57983506,,4.12088419,3.13259982,3.95747787
4.30491229,4.36068778,9.57614865,,4.85386276,5.36621564,9.98070547,,4.10053887,4.24497059,4.81971373,,4.99884044,4.79815583,4.94527179
4.71577274,6.15589044,10.7104683,,3.6456489,3.53243815,9.13703938,,5.01353114,4.8653302,5.99840988,,3.75094309,3.00802051,4.02157178
4.30581788,4.22391595,9.79324566,,3.80190528,3.43366253,9.19619885,,4.10927109,3.37243916,4.47159966,,3.90399681,2.91207965,4.06322626
4.50128388,5.27689489,9.88021768,,3.81189314,3.35956016,8.72726379,,4.20447839,3.61924466,5.56814078,,3.92372397,2.83344665,3.58762812
4.06178419,4.50969164,9.76095375,,4.59251049,5.22376307,9.76222842,,4.70872271,3.69703492,5.5285912,,4.7288619,4.56482051,4.78538888
4.54156237,5.11268692,10.2385547,,4.2260651,5.26877023,9.12498608,,4.67249643,4.1412433,5.63518157,,4.28561053,4.61301872,4.10788427
5.17831207,5.4127827,11.0979654,,4.31263564,4.52181123,9.12675409,,4.59670263,3.84945394,4.73043168,,4.46995552,4.00107848,4.10346695
4.45675812,4.76567871,9.91523432,,4.20461767,4.58527528,8.93078897,,4.51958093,4.28421348,5.92741348,,4.33336377,3.9359549,3.94221917
3.81289565,3.96257489,9.68676408,,4.36387567,4.79425712,9.52646012,,4.1467687,3.37280267,5.24325991,,4.47599492,4.21444857,4.49521641
4.01389732,4.33222865,10.2341232,,3.8657659,3.82488116,9.14240978,,4.13990365,4.0959489,4.67397671,,4.00443415,3.29792369,4.11927165
4.9449216,5.20499262,10.7014844,,4.04370155,3.82991199,9.0111058,,3.93747892,3.4895985,4.87096995,,4.19346467,3.21462483,3.98046997
4.25453163,5.33472643,10.8181446,,4.45781929,4.7372486,9.28500758,,4.66032233,4.6401958,5.04865383,,4.57935677,4.21749967,4.28370887
4.59220418,5.47862879,10.3257773,,4.11937161,5.3947907,9.60320419,,4.44985114,4.26418163,4.71533361,,4.16524382,4.67600553,4.49702843
4.08318297,4.78323544,10.0471611,,3.7548444,4.12367866,9.07118628,,4.56944594,3.94910702,5.41717503,,3.85078054,3.47411025,3.97091573
4.47382181,5.00524825,9.90901948,,3.68036045,3.62050216,9.17822331,,3.95154567,3.63444671,4.47760292,,3.73528698,3.12219732,4.04716434
4.52242845,5.36835701,10.7612806,,4.57745195,5.10377764,9.2527677,,4.68118066,4.80782168,4.99734216,,4.72115764,4.62224932,4.32281691
4.12231847,5.45981231,9.86829264,,4.03609896,4.56919602,9.35288071,,3.87414441,3.1282647,4.50000273,,4.09807071,3.8636858,4.20961866
3.71348223,4.4117592,9.64638008,,4.44879033,5.3927503,9.91929632,,5.19228342,5.43738406,5.23667698,,4.54654915,4.73775895,4.8451089
4.14843008,4.62906674,9.98535549,,3.77754125,4.07250331,8.713039,,4.23861253,3.44878449,5.56196085,,3.91954218,3.39424155,3.66349951
4.6998642,5.7181102,10.7353782,,3.58415942,4.03627484,9.03143009,,3.85339278,2.85516462,4.40648738,,3.68410372,3.34947014,3.92541696
4.59942899,4.82141028,10.5107121,,3.98119873,4.35564942,8.74996281,,4.65359967,4.03409013,5.26746277,,4.14936957,3.67779884,3.70113643
4.0106626,3.96757707,9.7401186,,4.66649494,4.39531097,10.084732,,4.35274342,3.1346782,4.7714625,,4.8238458,3.85860425,5.03839812
4.33928232,4.34004901,10.328333,,3.85218793,5.60375741,8.969136,,4.84048771,4.28677326,4.91104649,,3.93810763,4.8921723,3.91343679
3.82568672,4.16948147,9.54978866,,4.30165893,4.73564208,9.04811769,,4.98460424,4.44337575,4.91252143,,4.45934918,4.1120692,4.05775235
4.35264932,5.17658203,10.148509,,3.59252528,4.75336652,8.84662405,,4.69106815,3.76652614,5.24543305,,3.72155895,4.05781834,3.88200485
4.25153444,5.37137273,9.87777835,,3.62577272,4.25201263,8.77293426,,4.4830391,3.16852045,5.01482872,,3.77402944,3.55510124,3.76780347
4.0844454,3.95601232,10.1844713,,3.92681378,3.88743153,9.63492362,,5.2136701,5.40372732,5.40756623,,4.02304328,3.23498378,4.50213913
3.89731371,3.41530683,9.30425529,,4.06845535,3.68058562,9.10694104,,4.88183165,4.33096238,5.14605416,,4.22787823,3.18001098,4.02268016
3.90080615,4.86246007,9.96843545,,3.92004772,4.44559369,8.99412362,,4.90137342,6.03922503,5.82980519,,4.02507717,3.86245388,3.93650907
4.08310379,4.65190903,9.59587374,,4.1554626,4.15651987,9.65082214,,4.48854316,3.62325696,5.24983762,,4.30268802,3.57093726,4.53915503
4.50468571,5.14260326,10.2129883,,4.39377522,5.0976289,9.56693145,,4.30795046,3.90223582,5.22074998,,4.52105387,4.50545545,4.57306855
4.3860603,4.83566054,10.0491166,,3.94625607,5.61555659,9.12483306,,4.27227667,3.67941,4.49877461,,4.07806625,4.96276643,4.15907667
3.9606053,3.76386973,10.4255848,,4.41250034,4.53050391,9.70760439,,4.07396295,3.57559635,4.65172627,,4.55653185,3.79228151,4.53850872
4.5950273,5.29164842,9.95749609,,4.58420852,5.6739965,9.21943897,,4.28542684,4.02951816,5.00911557,,4.7211716,5.03669218,4.17314254
3.53562225,3.96292969,9.63034288,,4.48021533,5.11904167,9.50771713,,4.85309359,4.919491,5.72698665,,4.63210576,4.49834406,4.5669191
4.3562129,4.40108428,10.7122572,,4.01737446,5.39906755,9.03327045,,4.71558252,3.96742501,5.7339352,,4.15497367,4.75077172,4.05458704
4.53787638,4.47673703,9.97774874,,4.32237114,4.63725956,9.04658491,,4.97474819,5.28943992,5.54457667,,4.45655252,4.00268532,3.98292498
4.16903051,4.43173104,9.8212115,,3.92505694,4.56870872,9.37356427,,5.16320829,4.34619464,5.57070702,,4.01881027,3.89879082,4.33212154
4.20653469,5.06416982,9.6265862,,4.3193021,5.28745917,9.24771795,,4.41274237,3.9635999,4.81855523,,4.43187962,4.69284214,4.23696532
4.2000139,4.13285406,9.82515373,,3.76145988,3.97556355,9.28133033,,4.30996447,4.39551737,5.29360639,,3.86469344,3.49591863,4.25216276
3.87394239,4.29028803,9.52099806,,4.15791949,4.55918585,9.33943551,,4.553061,4.59616847,5.63219365,,4.30031392,3.9427116,4.30913739
4.54455989,5.36332403,10.6808179,,4.97939474,5.9284672,9.9394092,,4.56723238,4.23528025,5.16626405,,5.08168903,5.27918457,4.88585017
3.97671126,4.13133318,9.66784266,,4.36945077,5.84791206,9.07780183,,4.46352783,4.04385794,5.43418529,,4.49589752,5.17864717,4.06317738
4.81399101,5.17497176,10.2919377,,3.71126186,4.14126623,8.92354946,,4.71590129,4.78394728,5.36831637,,3.85062726,3.61909619,3.91099998
4.22582814,5.50244452,10.1588816,,4.09632418,4.97536725,9.47888892,,4.18052264,3.42817744,4.44381261,,4.26682805,4.35650804,4.439912
4.32971811,5.54624364,9.9519629,,4.12074738,4.14180608,9.51382641,,4.72905982,5.32860481,5.7130933,,4.25773275,3.53935546,4.40613275
3.22697895,2.93122888,9.17731311,,4.16672682,5.13871485,9.31293543,,4.09304903,4.02954136,5.26006197,,4.26768572,4.43373131,4.29901621
3.49675679,3.7102825,9.50965514,,3.68541206,3.75842149,8.81209389,,3.85029605,2.93065546,4.37912137,,3.82265445,3.20644147,3.77534766
3.56445241,4.00080304,9.63127876,,4.78992251,6.17521918,10.3560554,,4.46366672,4.20401915,4.86685569,,4.89277931,5.50299683,5.34551467
4.45037671,6.15272137,10.2244284,,4.58912073,4.6586663,9.27465936,,5.40850513,5.50324143,6.00453634,,4.71050506,4.14327384,4.18632379
4.73242825,5.2382349,10.4610791,,3.73937433,4.13989171,9.04833993,,4.88956324,5.65564644,6.08516368,,3.86437827,3.44050578,4.00526255
4.25836972,4.65283528,9.50699568,,4.08052384,4.67160714,9.0765452,,4.56800374,4.46770222,5.018465,,4.14603086,3.98365823,3.95352415
4.44746824,4.50754104,10.295163,,3.7913101,4.34032846,8.96193024,,4.4029232,4.05363964,5.36211445,,3.90343569,3.85006115,3.98992613
3.93948664,4.19499407,9.56475775,,4.03052394,4.49341248,9.15961361,,4.27140879,3.33980038,4.88323597,,4.17882609,3.87661993,4.10891847
4.46806241,4.85236828,10.8552832,,4.29006921,4.48297933,9.14837798,,4.45648068,4.0654998,4.85829336,,4.43198546,3.94157439,4.12872013
3.60948339,3.41153341,9.49295219,,3.67175972,4.04816765,8.92009262,,4.42885888,4.03330244,5.39663336,,3.74152119,3.33187685,3.77634364
4.32854342,5.22635839,9.97297735,,4.12619493,5.61768045,9.51442716,,4.15514022,3.90974617,4.81344977,,4.20817537,5.01328241,4.4254649
3.92704801,4.1949065,10.1195866,,3.4487848,3.80501807,8.69320824,,4.20397141,3.40210613,4.58566173,,3.5319373,3.20089792,3.61793289
4.61288228,5.72731112,10.5866243,,4.26803784,4.93782117,9.29556597,,4.25971201,3.67900032,4.9571375,,4.41192792,4.45357973,4.37616882
4.02025431,5.26815088,9.97440303,,4.72689889,4.81647287,9.39128577,,5.04793915,4.91255729,5.26515901,,4.84219758,4.26806998,4.33924078
4.37936503,5.43595779,10.5440973,,4.57742346,5.86038465,10.2687201,,4.82431067,5.32052395,5.05981881,,4.64926553,5.20985109,5.17218239
4.16283605,5.07267923,9.7081747,,3.75380298,3.94381933,8.88541722,,4.21391609,4.28554686,5.67752733,,3.86196812,3.20116324,3.7516993
4.63060492,5.72437355,10.7587551,,4.27100886,5.13595924,9.15591202,,4.37682094,4.11449036,4.63713201,,4.43222061,4.43337364,4.19473995
4.37824206,4.55936691,9.74636139,,3.36427637,3.95345677,8.74549689,,4.33059009,4.29533595,4.76076416,,3.48420932,3.2480785,3.66704714
3.76470164,3.71386363,9.405707,,3.74737497,4.10027607,9.30628785,,4.62497959,4.55267744,5.25744883,,3.85697624,3.58280274,4.21489377
3.95234367,3.72444419,9.66394426,,4.61830231,4.3627005,9.81719822,,4.16544133,3.49895612,4.63519022,,4.7448373,3.76125277,4.72570799
4.36838749,5.40419581,10.5087422,,4.86850356,5.19248719,9.29486924,,4.30184101,3.83619162,4.50548336,,5.01812607,4.64972899,4.40074391
4.6707571,5.1051527,10.0129117,,4.1555305,4.85618235,9.14647196,,4.13932352,3.61396731,5.15635036,,4.2930556,4.22805849,4.12376861
4.01335871,4.47777311,9.808239,,3.95429707,4.08879832,9.56549271,,4.6342944,3.69206995,4.88139036,,4.07002378,3.50782172,4.44058203
3.97869588,3.9283943,10.0940885,,3.55957158,3.78118318,9.04855449,,4.00557029,3.76164693,5.30335324,,3.65825839,3.27878575,3.96601586
3.98934475,4.58712944,9.82650976,,4.79592851,5.82375534,10.1983685,,4.0041382,3.35347276,4.97993788,,4.93984333,5.14507234,5.18173269
4.07198927,5.34115792,9.81084579,,3.92602247,4.3886145,8.98227252,,4.31898753,3.94636036,5.36329605,,4.02955836,3.70121508,3.89931678
4.1344952,4.27214559,9.49329622,,4.2079271,4.70965599,9.07309615,,4.40834986,3.53193503,5.28509514,,4.37986325,4.15155949,4.11357594
4.62553698,5.51592134,10.7745694,,4.33487566,4.41833949,9.55175401,,4.50494753,4.08655607,5.28172636,,4.42307154,3.6863864,4.42199974
4.31658609,4.96973467,10.3029977,,3.9018079,3.76300875,8.74915214,,4.60922934,4.41013438,5.12260984,,4.07685873,3.26035247,3.77218259
4.52290016,5.53905483,10.7916118,,3.98483102,4.2953139,9.14158826,,4.25733529,4.40982972,4.91029961,,4.07264146,3.55952577,4.01387758
4.36012551,4.48416101,9.55176128,,4.17127956,5.21715359,9.14604165,,3.9792832,3.81698723,4.6559574,,4.32075761,4.63926979,4.20759332
4.19525245,5.49530783,9.86687115,,4.21860246,4.82761159,9.20810681,,4.77279981,4.48319758,5.4849614,,4.34803284,4.28924207,4.2074781
4.49210991,4.46877368,10.6386841,,4.26098077,5.00757475,9.62227114,,4.01577463,3.23958444,4.58663688,,4.38337635,4.50721435,4.5084237
4.1916597,3.50380926,10.3564057,,3.74759288,4.35014964,9.08785165,,4.63749181,4.98013304,4.99082399,,3.84984763,3.66467906,4.07447986
3.77895857,4.18644977,9.89532743,,3.95081974,3.82172917,8.7037609,,4.55374946,4.02926398,4.66901967,,4.06547843,3.30494431,3.70629474
3.98100604,4.84795845,9.50890814,,4.33578141,4.31285453,9.63904314,,4.9234308,4.19802389,5.39269703,,4.46361393,3.82312539,4.52070049
3.88506049,4.56072269,10.431038,,4.47277782,4.66738241,9.25958015,,4.55106426,3.54873568,4.82265304,,4.57955759,4.1281963,4.26727058
4.20476817,4.62678232,10.1336384,,4.45771367,5.79639641,9.63274465,,4.81879533,4.71705239,5.10345124,,4.56670157,5.11256417,4.62058637
4.88824626,5.53575771,10.9232128,,4.56514883,4.78803728,9.37130647,,4.39547351,4.97978021,4.7871795,,4.67377028,4.18427015,4.2996902
4.3784261,5.16797497,9.74897797,,4.54577877,5.22691932,9.19732317,,4.7617265,4.33430172,5.87609403,,4.6931468,4.67639776,4.24212574
4.04397018,5.08065063,9.64310392,,4.26006118,4.90670068,9.30464923,,4.39097576,4.36799715,5.75780926,,4.37628235,4.22170311,4.28661403
4.7682323,5.58817172,10.4579526,,4.45618719,5.12959968,9.12641547,,4.5881576,4.15589374,5.8521479,,4.6063124,4.45160229,4.10869259
4.2955927,4.93922074,9.9803553,,4.0172356,4.31149288,9.30819872,,4.40914068,3.91299786,4.88143286,,4.17545588,3.69158836,4.23395189
3.45036734,3.50874553,9.344947,,4.0775035,4.21380071,9.20915015,,3.68005127,2.97002833,4.29330421,,4.21686043,3.70297019,4.20868875
4.276626,4.23039415,10.3622489,,3.52085164,3.77054573,8.5668425,,5.03411457,4.62636924,5.72303328,,3.6554831,3.14700482,3.529659
4.21733087,4.53089481,9.8341697,,3.76426298,4.50927226,9.06097253,,4.04895479,3.71134952,4.81981036,,3.85724281,3.9490335,3.988515
4.54177551,5.44434588,10.4240825,,4.12230296,3.89483158,9.75679864,,4.97587836,5.05652597,5.64504158,,4.25873813,3.40786146,4.70571324
4.15732368,4.42460202,9.96064408,,4.22199331,4.72550523,9.01384812,,4.2995972,3.71825931,5.262294,,4.32779938,4.15761273,3.96961431
4.70445472,4.92865193,11.0102853,,4.13910545,4.8778535,9.35515428,,4.59193375,4.29111491,4.76962544,,4.24881116,4.20756781,4.29862824
4.10488853,4.44876551,9.76605896,,4.29422853,4.52563684,9.08103361,,4.52917093,4.959339,4.96305871,,4.42875501,4.01136015,4.12830677
4.01332761,3.68745539,9.85196616,,4.50268984,5.97980767,9.35234665,,4.78580942,4.14823359,5.15805801,,4.6385226,5.27313472,4.41978908
4.78922859,5.70702346,10.7432163,,4.63772018,5.12728567,9.5546501,,4.95538706,5.19898363,5.14604107,,4.76752308,4.41925732,4.60645148
4.43435352,4.37687969,10.4632128,,3.7664466,4.10647663,8.97433619,,4.65029043,5.52236918,5.61660426,,3.84342413,3.52961322,3.86922427
3.92458232,3.54625955,9.74531088,,4.09586844,4.14134203,9.55081683,,4.51456721,4.44382923,4.74165761,,4.25258815,3.4830864,4.50838236
4.68021012,5.96943972,10.8488168,,4.36370158,4.56821508,9.51982725,,4.84249887,3.55166999,5.53636652,,4.52385493,4.04064708,4.55501515
4.48004001,4.74799611,9.76451292,,4.14271384,5.06293812,9.15283771,,4.03474656,2.98883219,5.12918107,,4.3136423,4.42760499,4.17792177
3.52233569,3.74466205,9.48449931,,4.21503902,4.63467343,9.76200395,,4.57064851,4.36232839,5.12663109,,4.35488271,4.00411902,4.70801822
4.66443396,5.14068562,9.78381412,,4.55977365,6.02183629,9.7898827,,4.45891856,3.84872907,4.85147294,,4.68184762,5.43694053,4.78864302
4.25860793,5.10679252,9.58549217,,4.56210711,5.67558346,9.43443752,,4.48924164,3.32975636,5.4627428,,4.7311892,4.9628965,4.45760867
4.3016468,4.81717899,10.297152,,3.96365169,3.75282497,9.56939935,,4.13318903,3.20744439,5.09359477,,4.07854462,3.14450786,4.44078525
3.81834639,4.28043157,9.6079194,,4.04280576,4.4521455,9.32363051,,4.3328225,3.74597996,5.0504193,,4.16857376,3.7423968,4.26357638
3.91427925,4.78834895,10.3247381,,4.16335356,4.47701324,9.38519991,,4.48602086,3.56987888,4.7840294,,4.28618602,3.79294669,4.3023173
3.71584355,3.97405362,9.55306627,,3.91296832,3.93010029,9.28742828,,4.77227923,4.10650735,5.63964028,,4.05454078,3.31417,4.18199289
4.12502739,4.503098,9.68781973,,4.60048427,5.53927601,10.044654,,4.13440588,4.37225984,5.42308782,,4.72217814,4.865431,5.04520509
4.17738879,4.92718027,10.2244038,,4.6706704,5.54899434,9.5579629,,4.17964789,3.51031488,5.00867943,,4.76454132,4.91600017,4.49153296
4.55040189,5.88439019,9.82532684,,4.16041338,4.41000871,9.1809274,,4.82687703,3.97557775,5.27354629,,4.29498958,3.81272699,4.17077076
4.62107812,5.98265655,10.7891619,,4.39808912,4.21505239,9.56934426,,4.28721327,3.58538523,5.73638715,,4.52576551,3.59012055,4.4305305
3.94579534,4.41685899,10.2704281,,3.92555394,4.52023627,8.99698988,,5.2651778,4.76859494,5.9432308,,4.03196542,3.85456041,3.905221
4.04913896,4.12545665,10.4078054,,4.13189063,4.59063082,9.11294936,,4.26405648,3.57009412,4.54498277,,4.27194978,4.0936233,4.05275057
3.87293823,3.22269365,9.38596418,,4.00215194,4.14326235,9.34818546,,4.71783408,4.89368608,5.33048436,,4.14069066,3.48149093,4.24034489
4.34861862,4.6789904,10.2746394,,3.84602832,3.98820271,9.29426573,,3.84070354,3.64166418,4.5937151,,3.92309738,3.44139378,4.16301046
4.22161014,5.05608558,10.5511279,,4.56087112,4.97246106,9.54695406,,4.19823961,3.85720815,4.72609589,,4.70270532,4.36740995,4.50116035
3.93767931,4.77352054,9.60340044,,3.78856467,4.30396786,9.07705399,,4.66798528,3.75066571,5.49837589,,3.88529931,3.59058274,3.98793209
3.98328392,4.43271841,9.85831918,,4.23722849,5.17702755,9.20703343,,4.02977411,3.27523262,4.32065685,,4.2972041,4.54812133,4.14907598
3.93292106,3.94427307,9.55528939,,3.99550439,4.30247425,8.93957437,,4.46748607,5.18381695,5.26955499,,4.1304288,3.65234117,3.8616787
4.42824652,4.93828727,9.75278606,,4.19164518,4.12330066,9.92144573,,4.26483915,3.35861019,4.47501251,,4.30466845,3.62459915,4.88618365
4.87772833,5.04608747,10.2041887,,3.9978896,4.5970726,8.92099253,,4.10512568,3.46987385,4.62904968,,4.16137934,3.96675022,3.95014746
4.60384221,5.62851868,10.2580601,,4.20905261,5.38236935,9.31113454,,4.2177365,3.486714,4.63991533,,4.35670606,4.83167204,4.37266388
4.63905955,6.05051225,10.9832486,,4.55595948,5.57029619,9.71168773,,4.40906287,3.34127586,5.13348363,,4.69625936,4.86807382,4.64593098
4.68754059,5.42842205,10.3325414,,4.38968482,5.76126792,9.32645649,,4.6933212,3.67402401,5.11854876,,4.51541256,5.05667742,4.24662419
4.83455492,4.44721167,10.6757703,,4.29175838,4.32134778,9.39989959,,4.81266221,4.65257335,5.98285701,,4.43376782,3.79950554,4.3658734
4.54253124,4.87366736,10.1672437,,4.03182616,5.44413014,9.38407281,,4.66514461,4.02550472,5.41303076,,4.15055353,4.76876726,4.31581601
4.57282776,5.31336539,10.385705,,3.98261463,4.25449343,9.56210235,,4.29191638,3.48903549,4.99418958,,4.12077551,3.57924272,4.45222759
4.05755904,3.75882975,9.50626947,,4.28345049,4.64457678,9.75527634,,4.30361915,3.22176835,4.60619954,,4.42454563,4.06049123,4.71073616
4.05225569,4.36962673,9.8860895,,4.46002554,5.35022504,9.36541597,,4.41264816,4.15208318,4.79375636,,4.55823732,4.62234496,4.31448585
4.4824048,5.30150859,10.7571936,,4.18978114,4.44479972,9.6908864,,3.88018546,3.58120286,4.93335942,,4.30694265,3.79137261,4.60741188
3.73055863,4.76232853,10.0586013,,4.38509384,5.16986261,9.12168948,,4.51889611,4.02940278,4.6791659,,4.50331439,4.45873316,4.1223069
4.16885295,5.45114207,10.1247431,,4.02713748,4.92023668,8.99581987,,4.0967619,3.17617486,4.86630161,,4.17183018,4.42574962,4.02062064
4.61994083,4.43484329,10.7350684,,4.22799614,5.52506416,9.04251203,,4.54025769,4.13168175,5.03915638,,4.37314846,5.0151525,4.02729139
4.12147853,4.56261517,10.0740702,,3.96249149,4.31012455,8.99559294,,4.44949957,4.57648074,5.36248608,,4.06711297,3.61088465,3.86983461
4.40656276,5.26926793,10.5099455,,3.4099565,3.77769877,8.63821272,,4.35579544,5.31658991,5.00732808,,3.51404134,3.14047798,3.56325495
4.53062219,5.20141436,10.0430099,,3.97726252,4.16175691,9.00112855,,4.20456955,4.54358607,5.34750959,,4.12349317,3.57310894,3.95217753
4.21254444,4.72204466,9.73974975,,3.9698862,4.24877694,8.92855831,,4.4204644,4.98206055,5.15862379,,4.0998173,3.68234014,4.00396425
3.83449326,3.86382268,9.27164107,,4.75548372,6.12647504,9.84299842,,4.04585004,3.81471936,4.855941,,4.87063839,5.43298442,4.80726277
4.12766263,4.62723568,9.96791877,,4.44353597,4.91616605,9.68124655,,3.97220914,3.71056786,4.60863883,,4.59749908,4.3781793,4.68508161
3.91901474,4.20238342,9.37866484,,3.81211039,4.08879662,8.88335943,,4.57715601,4.50265879,5.0407059,,3.95406618,3.43942734,3.83983264
4.83298301,6.22910782,10.512853,,4.01804129,5.337047,9.19547119,,4.88470873,4.65386045,5.44654536,,4.11016575,4.63829283,4.21288657
3.88859259,4.9149769,9.63810106,,4.38673619,4.88704219,9.79780789,,4.7142415,3.57289346,5.05092754,,4.53109266,4.24564785,4.7285611
4.12746574,4.23013993,10.2353731,,4.14101121,4.72404873,9.21085392,,4.17014948,4.10908619,4.79325162,,4.28468378,4.03901162,4.19608218
3.71545405,3.79659432,9.92292651,,4.25962566,4.51111588,9.52642026,,4.24826024,3.3257277,4.88799546,,4.37234369,3.93842164,4.44961647
4.22117321,3.82067955,9.70216987,,4.03207071,4.71514565,9.3044844,,4.21470147,4.04095559,4.96854054,,4.16753995,4.09122478,4.27733878
